# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	F	field7	color	edge value stored by addEdge: endpoint 2; getter method7
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method1	getX1	plain getter for field1 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method2	getY1	plain getter for field2 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method3	getZ1	plain getter for field3 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method4	getX2	plain getter for field4 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method5	getY2	plain getter for field5 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method6	getZ2	plain getter for field6 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$Data	M	method7	getColor	plain getter for field7 (edge endpoint/color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field1	minX	axis-aligned block box minX; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field2	minY	axis-aligned block box minY; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field3	minZ	axis-aligned block box minZ; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field4	maxX	axis-aligned block box maxX; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field5	maxY	axis-aligned block box maxY; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field6	maxZ	axis-aligned block box maxZ; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	F	field7	color	axis-aligned block box color; sibling getters minX()/minZ()/maxX()/maxZ() already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	M	method1	of	static factory BlockBox.from(double[6], int color); used by hologram/waypoint code
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	M	method2	getMinY	returns field2 (minY)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	M	method3	getMaxY	returns field5 (maxY)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockBox	M	method4	getColor	returns field7 (argb color)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field1	x1	quantized edge key component x1; getter method2
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field2	y1	quantized edge key component y1; getter method3
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field3	z1	quantized edge key component z1; getter method4
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field4	x2	quantized edge key component x2; getter method5
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field5	y2	quantized edge key component y2; getter method6
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field6	z2	quantized edge key component z2; getter method7
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	F	field7	color	quantized edge key component color; getter method8
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method1	of	quantizes 6 coords (quantize) and orders the two endpoints lexicographically
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method2	getX1	plain getter for field1
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method3	getY1	plain getter for field2
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method4	getZ1	plain getter for field3
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method5	getX2	plain getter for field4
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method6	getY2	plain getter for field5
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method7	getZ2	plain getter for field6
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$EdgeKey	M	method8	getColor	plain getter for field7
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field1	type	face quad type; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field2	plane	face quad plane; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field3	minU	face quad minU; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field4	minV	face quad minV; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field5	maxU	face quad maxU; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field6	maxV	face quad maxV; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field7	color	face quad color; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	F	field8	facing	face quad facing; constructor normalises the two axis spans
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method1	render	switch on Type -> renderY/renderZ/renderX into DrawBufferBridge
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method2	renderY	renders the Y-facing quad (4 vertices, winding depends on facing)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method3	renderZ	renders the Z-facing quad
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method4	renderX	renders the X-facing quad
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method5	getType	plain getter for field1
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method6	getPlane	plain getter for field2
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method7	getMinU	plain getter for field3
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method8	getMinV	plain getter for field4
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method9	getMaxU	plain getter for field5
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method10	getMaxV	plain getter for field6
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method11	getColor	plain getter for field7
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$BlockFace	M	method12	isFacing	plain getter for field8
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	F	field1	type	quantized face key type (v0/v1 already carry minV/maxV and are left untouched)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	F	field2	plane	quantized face key plane (v0/v1 already carry minV/maxV and are left untouched)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	F	field3	minU	quantized face key minU (v0/v1 already carry minV/maxV and are left untouched)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	F	field4	maxU	quantized face key maxU (v0/v1 already carry minV/maxV and are left untouched)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	F	field5	color	quantized face key color (v0/v1 already carry minV/maxV and are left untouched)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method1	of	quantizes plane coord and spans, builds a canonical FaceKey
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method2	getType	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method3	getPlane	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method4	getMinU	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method5	getMinV	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method6	getMaxU	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method7	getMaxV	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$FaceKey	M	method8	getColor	plain getter for the face key component
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$MaskedMap	F	field1	entries	LinkedHashMap of key -> MaskedMap.Data holding the OR-ed mask
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$MaskedMap	M	method1	put	computeIfAbsent(value) then |= mask; used by addEdge/addFace
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$MaskedMap	M	method2	valuesMatching	collects Data.value where the IntPredicate accepts Data.mask
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FaceMerger$MaskedMap$Data	F	field1	value	payload value; mask field is already named
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field1	GLYPH_HASH	U+E000 -> emoji shortcode 'hash' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field2	GLYPH_ASTERISK	U+E001 -> emoji shortcode 'asterisk' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field3	GLYPH_ZERO	U+E002 -> emoji shortcode 'zero' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field4	GLYPH_ONE	U+E003 -> emoji shortcode 'one' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field5	GLYPH_TWO	U+E004 -> emoji shortcode 'two' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field6	GLYPH_THREE	U+E005 -> emoji shortcode 'three' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field7	GLYPH_FOUR	U+E006 -> emoji shortcode 'four' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field8	GLYPH_FIVE	U+E007 -> emoji shortcode 'five' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field9	GLYPH_SIX	U+E008 -> emoji shortcode 'six' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field10	GLYPH_SEVEN	U+E009 -> emoji shortcode 'seven' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field11	GLYPH_EIGHT	U+E00A -> emoji shortcode 'eight' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field12	GLYPH_NINE	U+E00B -> emoji shortcode 'nine' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field13	GLYPH_COPYRIGHT	U+E00C -> emoji shortcode 'copyright' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field14	GLYPH_REGISTERED	U+E00D -> emoji shortcode 'registered' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field15	GLYPH_MAHJONG	U+E00E -> emoji shortcode 'mahjong' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field16	GLYPH_BLACK_JOKER	U+E00F -> emoji shortcode 'black_joker' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field17	GLYPH_A	U+E010 -> emoji shortcode 'a' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field18	GLYPH_B	U+E011 -> emoji shortcode 'b' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field19	GLYPH_O2	U+E012 -> emoji shortcode 'o2' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field20	GLYPH_PARKING	U+E013 -> emoji shortcode 'parking' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field21	GLYPH_AB	U+E014 -> emoji shortcode 'ab' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field22	GLYPH_CL	U+E015 -> emoji shortcode 'cl' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field23	GLYPH_COOL	U+E016 -> emoji shortcode 'cool' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field24	GLYPH_FREE	U+E017 -> emoji shortcode 'free' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field25	GLYPH_ID	U+E018 -> emoji shortcode 'id' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field26	GLYPH_NEW	U+E019 -> emoji shortcode 'new' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field27	GLYPH_NG	U+E01A -> emoji shortcode 'ng' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field28	GLYPH_OK	U+E01B -> emoji shortcode 'ok' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field29	GLYPH_SOS	U+E01C -> emoji shortcode 'sos' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field30	GLYPH_UP	U+E01D -> emoji shortcode 'up' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field31	GLYPH_VS	U+E01E -> emoji shortcode 'vs' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field32	GLYPH_ASCENSION_ISLAND	U+E01F -> emoji shortcode 'ascension_island' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field33	GLYPH_ANDORRA	U+E020 -> emoji shortcode 'andorra' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field34	GLYPH_UNITED_ARAB_EMIRATES	U+E021 -> emoji shortcode 'united_arab_emirates' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field35	GLYPH_AFGHANISTAN	U+E022 -> emoji shortcode 'afghanistan' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field36	GLYPH_ANTIGUA_BARBUDA	U+E023 -> emoji shortcode 'antigua_barbuda' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field37	GLYPH_ANGUILLA	U+E024 -> emoji shortcode 'anguilla' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field38	GLYPH_ALBANIA	U+E025 -> emoji shortcode 'albania' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field39	GLYPH_ARMENIA	U+E026 -> emoji shortcode 'armenia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field40	GLYPH_ANGOLA	U+E027 -> emoji shortcode 'angola' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field41	GLYPH_ANTARCTICA	U+E028 -> emoji shortcode 'antarctica' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field42	GLYPH_ARGENTINA	U+E029 -> emoji shortcode 'argentina' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field43	GLYPH_AMERICAN_SAMOA	U+E02A -> emoji shortcode 'american_samoa' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field44	GLYPH_AUSTRIA	U+E02B -> emoji shortcode 'austria' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field45	GLYPH_AUSTRALIA	U+E02C -> emoji shortcode 'australia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field46	GLYPH_ARUBA	U+E02D -> emoji shortcode 'aruba' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field47	GLYPH_COLOMBIA	U+E050 -> emoji shortcode 'colombia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field48	GLYPH_CLIPPERTON_ISLAND	U+E051 -> emoji shortcode 'clipperton_island' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field49	GLYPH_COSTA_RICA	U+E052 -> emoji shortcode 'costa_rica' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field50	GLYPH_CUBA	U+E053 -> emoji shortcode 'cuba' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field51	GLYPH_CAPE_VERDE	U+E054 -> emoji shortcode 'cape_verde' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field52	GLYPH_CURACAO	U+E055 -> emoji shortcode 'curacao' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field53	GLYPH_CHRISTMAS_ISLAND	U+E056 -> emoji shortcode 'christmas_island' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field54	GLYPH_CYPRUS	U+E057 -> emoji shortcode 'cyprus' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field55	GLYPH_CZECH_REPUBLIC	U+E058 -> emoji shortcode 'czech_republic' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field56	GLYPH_DE	U+E059 -> emoji shortcode 'de' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field57	GLYPH_DIEGO_GARCIA	U+E05A -> emoji shortcode 'diego_garcia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field58	GLYPH_DJIBOUTI	U+E05B -> emoji shortcode 'djibouti' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field59	GLYPH_UK	U+E070 -> emoji shortcode 'uk' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field60	GLYPH_GRENADA	U+E071 -> emoji shortcode 'grenada' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field61	GLYPH_GEORGIA	U+E072 -> emoji shortcode 'georgia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field62	GLYPH_FRENCH_GUIANA	U+E073 -> emoji shortcode 'french_guiana' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field63	GLYPH_GUERNSEY	U+E074 -> emoji shortcode 'guernsey' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field64	GLYPH_GHANA	U+E075 -> emoji shortcode 'ghana' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field65	GLYPH_GIBRALTAR	U+E076 -> emoji shortcode 'gibraltar' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field66	GLYPH_GREENLAND	U+E077 -> emoji shortcode 'greenland' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field67	GLYPH_GAMBIA	U+E078 -> emoji shortcode 'gambia' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field68	GLYPH_GUINEA	U+E079 -> emoji shortcode 'guinea' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field69	GLYPH_GUADELOUPE	U+E07A -> emoji shortcode 'guadeloupe' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field70	GLYPH_EQUATORIAL_GUINEA	U+E07B -> emoji shortcode 'equatorial_guinea' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field71	GLYPH_GREECE	U+E07C -> emoji shortcode 'greece' per assets/lunar/emoji/shortcodes.json (same PUA code points)
com.moonsworth.lunar.client.framework.feature.mod.fishing.click.FontGlyphs	F	field72	GLYPH_SOUTH_GEORGIA_SOUTH_SANDWICH_ISLANDS	U+E07D -> emoji shortcode 'south_georgia_south_sandwich_islands' per assets/lunar/emoji/shortcodes.json (same PUA code points)
