# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.client.mod.render.ScrollableTooltips	M	method3	onTooltipRender	private TooltipRender handler (registered this::method3, priority 99) applying the controller offsets/scale
com.moonsworth.lunar.client.mod.render.ScrollableTooltips	M	method13	getScrollType	returns SCALE when scaleScrollingKey down, else VERTICAL/HORIZONTAL depending on verticalKeybind and horizontalScrollingKey
com.moonsworth.lunar.client.mod.render.ScrollableTooltips	M	method15	getStartAtTop	@Generated getter for field8
com.moonsworth.lunar.client.mod.render.ScrollableTooltips	M	method16	getTooltipScale	@Generated getter for field12
com.moonsworth.lunar.client.mod.render.ScrollableTooltips	M	method17	getTooltipController	@Generated getter for field13
com.moonsworth.lunar.client.mod.render.Lighting	F	field8	fullBright	ToggleOption "fullBright" (default true)
com.moonsworth.lunar.client.mod.render.Lighting	F	field9	brightnessBoost	FloatOption "brightnessBoost" (1..10)
com.moonsworth.lunar.client.mod.render.Lighting	F	field10	fullBrightToggle	ModifierKeybindOption "fullBrightToggle"
com.moonsworth.lunar.client.mod.render.Lighting	F	field11	confirmingShaderWarning	flag set while the "gui.lightingConfirm" shader-disabling dialog is open
com.moonsworth.lunar.client.mod.render.Lighting	M	method14	isFullBrightActive	EntityHooksMixin uses it to force block brightness; isEnabled() && fullBright.get()
com.moonsworth.lunar.client.mod.render.Lighting	M	method15	applyGammaOverride	EventTick/option listener applying gamma override 100 (fullBright) or brightnessBoost
com.moonsworth.lunar.client.mod.render.Lighting	M	method16	disableAutomatically	shows the "disabled_automatically" notification and disables the mod (used when shaders activate)
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field8	LEGACY_CHILD_IDS	private static final Set of the @VersionGate(1) child ids so method24 can hide them on modern versions
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field9	itemsLegacy	@VersionGate(1) OneSevenItemsLegacy child
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field10	animationsLegacy	@VersionGate(1) OneSevenAnimationsLegacy child
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field11	itemsModern	@VersionGate(min=5) OneSevenItemsModern child
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field12	animationsModern	@VersionGate(min=5) OneSevenAnimationsModern child
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field13	useItemWhileDigging	ToggleOption "useItemWhileDigging"
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	F	field14	alwaysSwing	ToggleOption "alwaysSwing" (default true)
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method11	toggleOption	static ToggleOption factory used by the child mods (healthAnimation/glintAnimation/hurtCameraShake/sneakAnimation/sneakEyeHeight)
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method13	isAlwaysSwingEnabled	isEnabled() && alwaysSwing.get()
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method14	isUseItemWhileDiggingEnabled	isEnabled() && useItemWhileDigging.get()
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method15	getItemsLegacy	@VersionGate(1) child getter
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method16	getAnimationsLegacy	@VersionGate(1) child getter
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method17	getItemsModern	@VersionGate(min=5) child getter
com.moonsworth.lunar.client.mod.render.OneSevenVisuals	M	method19	getAnimationsModern	@VersionGate(min=5) child getter
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field8	healthAnimation	ToggleOption from OneSevenVisuals.method11("healthAnimation")
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field9	glintAnimation	ToggleOption "glintAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field10	hurtCameraShake	ToggleOption "hurtCameraShake"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field11	sneakAnimation	ToggleOption "sneakAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field12	sneakEyeHeight	ToggleOption "sneakEyeHeight"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field13	sneakSpeed	FloatOption "sneakSpeed" (0..2, default 1)
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	F	field14	animationState	Onesevenvisuals delegate wired to EventEyeHeight/EventTick and sneakSpeed listener
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsLegacy	M	method13	isHealthAnimationEnabled	isEnabled() && healthAnimation.get() - Legacy-version gate
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field8	healthAnimation	ToggleOption "healthAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field9	glintAnimation	ToggleOption "glintAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field10	hurtCameraShake	ToggleOption "hurtCameraShake"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field11	sneakAnimation	ToggleOption "sneakAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field12	sneakEyeHeight	ToggleOption "sneakEyeHeight"
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field13	sneakSpeed	FloatOption "sneakSpeed" (0..2)
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	F	field14	animationState	Onesevenvisuals delegate wired to EventEyeHeight/EventTick and sneakSpeed listener
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	M	method13	isHealthAnimationEnabled	isEnabled() && healthAnimation.get()
com.moonsworth.lunar.client.mod.render.OneSevenAnimationsModern	M	method15	isHurtCameraShakeEnabled	isEnabled() && hurtCameraShake.get()
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field8	particleChanger	parent ParticleChanger passed to the protected ctor
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field9	particleType	HorsestatsType2 this child handles; getDisplayName used for ModDetails.method4
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field10	overlayColor	ToggleOption "overlayColor" (default true)
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field11	colorMode	EnumOption "colorMode" (Gui2Extension.OVERLAY default)
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field12	color	ColorOption "color" (default -1)
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field13	scale	FloatOption "scale" (0.25..2)
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field14	particleMultiplier	FloatOption "particleMultiplier" (0.25..10)
com.moonsworth.lunar.client.mod.render.ParticleChildMod	F	field15	hideParticle	ToggleOption "hideParticle"
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method5	getParticleCount	int(random) expanded with the fractional part of particleMultiplier
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method6	applyColorMode	private helper: returns the overlay color channel when overlayColor and colorMode==OVERLAY, the raw mode value, or the original
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method7	applyRed	applies the color option red channel (IROHICIOOHIRCOCHOOCROHROIIRRIC) to a particle red value
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method8	applyGreen	applies the color option green channel
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method9	applyBlue	applies the color option blue channel
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method10	applyAlpha	applies the color option alpha when overlayColor is on
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method11	applyScale	multiplies a size by the "scale" option
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method12	jitter	random +/-0.2 offset used when spawning particles
com.moonsworth.lunar.client.mod.render.ParticleChildMod	M	method15	getParticleChanger	@Generated getter for field8
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field8	children	EnumMap<HorsestatsType2, ParticleChildMod> built in method9()
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field9	bloodChild	ParticleChangerBloodChild created in the field initialiser
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field10	alwaysEnchantStrikes	ToggleOption "alwaysEnchantStrikes"
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field11	hideFirstPersonParticles	ToggleOption "hideFirstPersonParticles"
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field12	hideBlockBreakParticles	ToggleOption "hideBlockBreakParticles"
com.moonsworth.lunar.client.mod.render.ParticleChanger	F	field13	hideAllParticles	ToggleOption "hideAllParticles"
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method3	applyToAll	builds the "applyToAll" OptionAction copying the given options into every child mod
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method4	toggleAllButton	builds the "enableAll"/"disableAll" ButtonOption enabling every child
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method5	onEnchantedHit	HighlightImpl5_2 handler: emits extra ENCHANTED_HIT particles when alwaysEnchantStrikes is on
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method6	onParticleSpawn	HighlightImpl26 handler: cancels spawns when hideAllParticles or the child's hideParticle is on
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method13	isHideFirstPersonParticlesEnabled	isEnabled() && hideFirstPersonParticles.get()
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method14	isHideBlockBreakParticlesEnabled	isEnabled() && hideBlockBreakParticles.get()
com.moonsworth.lunar.client.mod.render.ParticleChanger	M	method15	getBloodChild	@Generated getter for field9
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field16	playerBloodParticles	ToggleOption "playerBloodParticles" (default true)
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field17	entityBloodParticles	ToggleOption "entityBloodParticles" (default true)
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field18	selfBloodParticles	ToggleOption "selfBloodParticles" (default true)
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field19	playBloodSound	ToggleOption "playBloodSound"
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field20	lastAttackedEntity	entity stored by the EventPreAttackEntity handler for the next tick
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	F	field21	lastAttackPosition	Vec3Bridge attack position stored by the EventPreAttackEntity handler
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	M	method16	spawnBloodParticles	EventTick handler: spawns blood particles for hurt entities filtered by the blood options
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	M	method5	wasJustHurt	true for EntityLivingBridge.bridge$wasJustHurt()
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	M	method19	isPlayBloodSoundEnabled	isEnabled() && playBloodSound.get()
com.moonsworth.lunar.client.mod.render.ParticleChangerBloodChild	M	method7	create	static factory returning the anonymous ParticleChangerBloodChild with id PARTICLE_CHANGER_BLOOD_CHILD
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field8	blockHitAnimation	ToggleOption "blockHitAnimation" (isBlockHitAnimationEnabled getter)
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field9	itemTransforms	ToggleOption "itemTransforms"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field10	thirdPersonHeldItems	ToggleOption "thirdPersonHeldItems"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field11	firstPersonCarpet	ToggleOption "firstPersonCarpet"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field12	firstPersonFishingRod	ToggleOption "firstPersonFishingRod"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field13	firstPersonSword	ToggleOption "firstPersonSword"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field14	firstPersonPotions	ToggleOption "firstPersonPotions"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field15	firstPersonFood	ToggleOption "firstPersonFood"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field16	firstPersonBow	ToggleOption "firstPersonBow"
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field17	swinging	true while a 1.7 swing animation is being replayed
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field18	swingTicks	ticks into the replayed swing (-1 = restart requested)
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field19	swingProgress	current swing progress used for interpolation
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field20	previousSwingProgress	previous frame swing progress
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field21	swingResetPending	flag consumed by the block-hit swing starter
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field22	blockHitting	true while the local player is block-hitting (only replayed on 1.8); getter method14 / setter method11 used by MinecraftEventMixin
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field23	renderingFirstPersonItem	true while the old first-person item render path runs; getter method15 used by RenderItemEventMixin
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field24	EXCLUDED_HELD_ITEMS	private static final ImmutableSet of items that never get the third-person held-item transform (items 1-5 of ItemsBridge)
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field25	EXCLUDED_ITEM_CLASSES	private static final ImmutableSet of item classes excluded from the third-person transform
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	F	field26	THIRD_PERSON_HELD_ITEMS	private static final ImmutableSet of items that do get the third-person held-item transform
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method3	beginBlockHitSwing	restarts the swing state for the local player when a block hit starts
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method4	getSwingProgress	interpolates the replayed 1.7 swing progress between previousSwingProgress and swingProgress
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method5	isSpecialHeldItem	true for ItemsBridge.method1()/method2() (fishing rod group) which only get the 1.7 first-person path when firstPersonFishingRod is on
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method7	onRenderItemFirstPerson	HighlightImpl15 handler replaying the 1.7 first-person item transforms; cancels the vanilla render
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method8	applyThirdPersonItemTransform	HighlightImpl5 handler applying the 1.7 third-person held item offsets
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method13	isBlockHitAnimationEnabled	isEnabled() && blockHitAnimation.get()
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method14	isBlockHitting	@Generated getter for field22
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method11	setBlockHitting	@Generated setter for field22
com.moonsworth.lunar.client.mod.render.OneSevenItemsLegacy	M	method15	isRenderingFirstPersonItem	@Generated getter for field23
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field8	ITEM_TRANSFORM	public static final ItemTransformVec3fBridge with the 1.7 (-110,15,75) position used by MinecraftEventMixin and the modern renderer
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field9	blockHitAnimation	ToggleOption "blockHitAnimation"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field10	itemTransforms	ToggleOption "itemTransforms"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field11	thirdPersonHeldItems	ToggleOption "thirdPersonHeldItems"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field12	firstPersonCarpet	ToggleOption "firstPersonCarpet"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field13	firstPersonFishingRod	ToggleOption "firstPersonFishingRod"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field14	firstPersonSword	ToggleOption "firstPersonSword"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field15	firstPersonPotions	ToggleOption "firstPersonPotions"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field16	firstPersonFood	ToggleOption "firstPersonFood"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field17	firstPersonBow	ToggleOption "firstPersonBow"
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	F	field18	attacking	previous keyBindAttack state latched by the tick handler
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method13	onClientTick	HighlightImpl3 (tick) handler: replays sword swing animations while attacking and looking at a block
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method3	applyItemTransform	HighlightImpl6 handler applying the 1.7 transforms for right-hand first/third person renders
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method4	isFirstPersonItemEnabled	per-item gate over the firstPerson* options (carpet/rod/sword/potion/food/bow)
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method5	shouldApplyFirstPersonTransform	isEnabled() && isFirstPersonItemEnabled(stack); used by lunar$cancelReEquip
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method6	shouldForceLegacySwing	isEnabled() && isFirstPersonItemEnabled(stack); used by lunar$legacySwingHook to force cooled attack strength 1.0
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method7	shouldRenderSplashPotion	splash potion && firstPersonPotions && isEnabled()
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method8	shouldPlayBlockHitAnimation	gate for the block-hit swing replay (held item, no main-hand swap, blockHitAnimation, attack+use keys, no shield)
com.moonsworth.lunar.client.mod.render.OneSevenItemsModern	M	method9	isSwordBlockHitting	isHoldingSword() && shouldPlayBlockHitAnimation
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field8	animationStarted	latch: true until the first open animation ran (getter method16)
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field9	blurAnimation	HologramsImpl3 125ms open animation driving the blur progress
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field10	blurStrength	IntegerOption "blurStrength" (0..20)
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field11	lunarScreen	Data for the Lunar menu ("Lunar" toggle/background)
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field12	inventoryScreen	Data for inventory screens ("Inventory")
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field13	pauseScreen	Data for the pause menu ("Pause")
com.moonsworth.lunar.client.mod.render.MenuBlur	F	field14	shader	Colorsaturation created with "menu_blur"/MenuBlurShader
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method13	startBlurAnimation	starts the open animation once (field8 latch)
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method14	ensureBlurStarted	called when a screen opens; starts the animation on first show
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method15	stopBlurAnimation	stop()s the animation and re-arms the latch
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method7	applyFade	scales an ARGB colour's alpha by the animation progress (max 0.75)
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method8	getScreenBackgroundColor	Optional background colour for the matching blur Data
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method9	shouldBlurScreen	true when any of lunarScreen/inventoryScreen/pauseScreen matches the GuiScreen
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method16	isAnimationStarted	@Generated getter for field8
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method19	getBlurStrength	@Generated getter for field10
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method21	getLunarScreenData	@Generated getter for field11
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method22	getInventoryScreenData	@Generated getter for field12
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method23	getPauseScreenData	@Generated getter for field13 (GuiScreenMenuBlurMixin uses it for the screen set)
com.moonsworth.lunar.client.mod.render.MenuBlur	M	method24	getShader	@Generated getter for field14
com.moonsworth.lunar.client.mod.render.Markers	F	field8	guiIterator	GuiIterator publishing the marker "flags" list to the GUI data tree
com.moonsworth.lunar.client.mod.render.Markers	F	field9	DEBUG	public static final debug flag (ThreadModuleDump48.field30 || !Nameplate.field4) gating the "[Markers] onMarkerAdded()" log
com.moonsworth.lunar.client.mod.render.Markers	F	field10	settingsHandler	GuiRewindhandlersHandler2 fetched through method61(GuiRewindhandlersHandler2.class); getter method55
com.moonsworth.lunar.client.mod.render.Markers	F	field11	markerKeybind	ModifierKeybindOption "markerKeybind"
com.moonsworth.lunar.client.mod.render.Markers	F	field12	clearMarkersKeybind	ModifierKeybindOption "clearMarkersKeybind"
com.moonsworth.lunar.client.mod.render.Markers	F	field13	dingVolumeSelf	FloatOption "dingVolumeSelf" (0..1)
com.moonsworth.lunar.client.mod.render.Markers	F	field14	dingVolumeOthers	FloatOption "dingVolumeOthers" (0..1)
com.moonsworth.lunar.client.mod.render.Markers	F	field15	middleClickRemove	ToggleOption "middleClickRemove" (default true)
com.moonsworth.lunar.client.mod.render.Markers	F	field16	chatNotify	ToggleOption "chatNotify"
com.moonsworth.lunar.client.mod.render.Markers	F	field17	lunarNotify	ToggleOption "lunarNotify"
com.moonsworth.lunar.client.mod.render.Markers	F	field18	teamMembers	ToggleOption "teamMembers" (parent of the sharing sources)
com.moonsworth.lunar.client.mod.render.Markers	F	field19	apolloMarkers	sharing ToggleOption for Gui2Extension.APOLLO (default true)
com.moonsworth.lunar.client.mod.render.Markers	F	field20	scoreboardMarkers	sharing ToggleOption for Gui2Extension.SCOREBOARD
com.moonsworth.lunar.client.mod.render.Markers	F	field21	nameColorMarkers	sharing ToggleOption for Gui2Extension.NAME_COLOR
com.moonsworth.lunar.client.mod.render.Markers	F	field22	hypixelPartyMarkers	sharing ToggleOption for Gui2Extension.HYPIXEL_PARTY (default true)
com.moonsworth.lunar.client.mod.render.Markers	F	field23	lunarFriendsMarkers	sharing ToggleOption for Gui2Extension.LUNAR_FRIENDS
com.moonsworth.lunar.client.mod.render.Markers	F	field24	visibleDuration	IntegerOption "visibleDuration" (5..120, default 20)
com.moonsworth.lunar.client.mod.render.Markers	F	field25	scale	FloatOption "scale" (0.5..2)
com.moonsworth.lunar.client.mod.render.Markers	F	field26	animateMarker	ToggleOption "animateMarker" (default true)
com.moonsworth.lunar.client.mod.render.Markers	F	field27	background	ToggleOption "background"
com.moonsworth.lunar.client.mod.render.Markers	F	field28	showOwner	EnumOption "showOwner" (Visibility.ALWAYS)
com.moonsworth.lunar.client.mod.render.Markers	F	field29	showDescription	EnumOption "showDescription" (Visibility.HOVER)
com.moonsworth.lunar.client.mod.render.Markers	F	field30	ownerDisplay	EnumOption "ownerDisplay" (OwnerDisplay.HEAD)
com.moonsworth.lunar.client.mod.render.Markers	F	field31	descriptionDisplay	EnumOption "descriptionDisplay" (DescriptionDisplay.ICON)
com.moonsworth.lunar.client.mod.render.Markers	F	field32	showCoordinates	EnumOption "showCoordinates" (Visibility.NEVER)
com.moonsworth.lunar.client.mod.render.Markers	F	field33	showDistance	EnumOption "showDistance" (Visibility.HOVER)
com.moonsworth.lunar.client.mod.render.Markers	F	field34	compactMode	ToggleOption "compactMode"
com.moonsworth.lunar.client.mod.render.Markers	F	field35	ownerSuffix	TextOption "ownerSuffix" (default "'s Marker")
com.moonsworth.lunar.client.mod.render.Markers	F	field36	textShadow	ToggleOption "textShadow" (default true)
com.moonsworth.lunar.client.mod.render.Markers	F	field37	markerColor	ColorOption "markerColor"
com.moonsworth.lunar.client.mod.render.Markers	F	field38	dangerMarkerColor	ColorOption "dangerMarkerColor"
com.moonsworth.lunar.client.mod.render.Markers	F	field39	infoMarkerColor	ColorOption "infoMarkerColor"
com.moonsworth.lunar.client.mod.render.Markers	F	field40	interestMarkerColor	ColorOption "interestMarkerColor"
com.moonsworth.lunar.client.mod.render.Markers	F	field41	backgroundColor	ColorOption "backgroundColor"
