# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	F	field4	graphicModeSettings	JSON "graphicModeSettings"
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	F	field5	textModeSettings	JSON "textModeSettings"
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	F	field6	defaultModMode	JSON "defaultModMode" (GRAPHICS/TEXT)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method1	parse	static factory: separates mods, boxes, graphic/text settings, defaultModMode
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method2	asJsonObject	null-safe JsonElement->JsonObject (new JsonObject())
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method3	getModIds	unmodifiable key set of modData
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method4	getModData	named ProfileData
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method5	getHudPosition	named box -> HudPosition.parse (used by converter applyHudPosition)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method6	isTextMode	defaultModMode == "TEXT"
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method7	getGraphicSetting	per-mod graphicModeSettings.<key> (falls back to field4)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method8	getTextSetting	per-mod textModeSettings.<key> (falls back to field5)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConfig	M	method9	resolveSetting	shared resolver for graphic/text mode settings (value must be "set")
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	F	field1	KEY_CODE_NAMES	static Set of valid KeyCode enum names (from KeyCode.values())
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	F	field2	DEFAULT_SCALE	unused 2.0F constant (Badlion default HUD scale); kept for reference
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	F	field3	DEFAULT_HUD_HEIGHTS	Map<badlion hud id, default pixel height> (fps 30, coordinates 99, minimap 414, ...) used to rescale Feather/Badlion HUDs
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	F	field4	NO_OP	no-op BiConsumer used for mods that need only enabled/position
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method1	convert	ConvertedProfile convert(config) = convert(config, null)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method2	convert	ConvertedProfile convert(config, CanvasCrosshair); entry point used by BadlionProfileImporter
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method3	convertKeystrokes	Badlion KEYSTROKES -> keystrokes mod (colors/fade/arrows/CPS)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method4	convertKeystrokeAnimation	KEYSTROKES.animationConfig -> animate/animationType/timerType/easing/colors
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method5	convertCps	CPS mod (reverseText/showCPSText/ignoreCancelledClicks/rightClick/lineColor)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method6	convertCoordinates	coordinates mod (list mode, decimalCoordinates)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method7	convertArmorStatus	armorStatus mod (damageDisplay/overlay/listMode/durabilityPosition/colors)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method8	convertScoreboard	scoreboard mod (numbers, headerColor)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method9	convertBossBar	bossBar mod (renderBar/renderBossText/customBossBar/barColor)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method10	convertMemory	memory mod (displayMode total/percentage)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method11	convertReachDisplay	reach display mod (reverseOrder/hideZero/highlight attackable/color)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method12	convertTntTimer	TNT_COUNTDOWN mod (color/staticCountdownColor/background)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method13	convertCooldowns	COOLDOWNS mod (textColor/cooldownTextPosition)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method14	convertPotionStatus	POTION_EFFECTS mod (blink/formatted/uppercase/reversed/icons/colors)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method15	convertDirectionHud	DIRECTION_HUD mod (hudStyle mapping COMPASS/REAL_COMPASS/..., background)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method16	convertPackDisplay	PACK_DISPLAY mod (icon/extension/description/formatting/order/text replacement)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method17	convertPackTextMode	FULL_PACK_TEXT/WHITE_TEXT_ONLY -> title/description replacement enum
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method18	convertSpeedometer	MOMENTUM mod (ground speed/average/precision rounding)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method19	convertBlockInfo	WAILA mod (coords/tool/break time/light level/colors)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method20	convertMinimap	MINIMAP mod (rotation/shape/compass/colors/military time)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method21	convertPlayerList	TAB mod (self top/header/footer/heads/ping/NPCs/colors)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method22	convertPing	PING mod (spike detection/thresholds/rolling average)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method23	convertZoom	ZOOM mod (smooth/variable/toggle/zoom factor/keybind)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method24	convertMotionBlur	MOTION_BLUR mod (strength + Type V1/V2/V3)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method25	convertTimeChanger	TIME_CHANGER mod (time/frozen/speed/overworld sky)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method26	convertColorSaturation	COLOR_SATURATION mod (saturation/grayscale)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method27	convertFullbright	LIGHTING mod -> fullBright/brightnessBoost
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method28	convertEnchantGlint	GLINT_COLORIZER mod (glint flags + glintColor spread to item/armor lunar+vanilla)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method29	convertBlockOverlay	BLOCK_OUTLINE mod (outline/fill/colors/width/side)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method30	convertDamageTint	DAMAGE_TINT mod (vignette intensity/threshold/heartbeat audio)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method31	convertFreelook	FREELOOK mod (keybind/toggle/smooth/invert axes)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method32	convertSkins	3D_SKINS mod (showOthers + hat/jacket/sleeves/pants toggles)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method33	convertGuiScale	GUI_SCALE mod (inventoryScale)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method34	convertNickHider	NICK_HIDER mod (hide names/skins/lobby id, own name/prefix/suffix)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method35	convertWeatherChanger	WEATHER_CHANGER mod (weatherMode/rain/thunder/lightning/color)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method36	convertFovChanger	FOV mod (sprinting/speed/slowness/flying/default FOV, dynamic bow)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method37	copyClampedFloat	copies a float property clamped to [min,max] (FOV fields)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method38	convertChunkBorders	CHUNK_BORDERS mod (grid + wall/corner line colors+thickness)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method39	convertChunkBorderLines	reads a nested lineColor/lineThickness section (walls/corners)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method40	convertChat	CHAT mod (smooth/unlimited/stack/timestamp/background opacity)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method41	copyBoolean	copies a boolean property when present (the workhorse used ~60x)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method42	copyEnum	copies an enum property by name, writing its Gui2Extension id()
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method43	copyColor	copies a ProfileColor as {"value":rgba[,"chroma"]} option
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method44	copyString	copies a non-blank string property
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method45	isEnabled	JsonObject entry has "enabled": true (used for background/border toggles)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method46	toJsonColor	ProfileColor -> {"value": packed rgba} / {"value":[chroma],"chroma":true}
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method47	copyKeybind	converts a Badlion keybind object to a Lunar keybind option
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method48	parseKeyCode	reads "keyCode", returns it when it is a known KeyCode, else null
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method49	parseKeybind	keybind object -> {value, shift, control, alt}
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method50	getBooleanValue	reads a boolean that may be wrapped in {"value": ...}
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method51	roundClamp	Math.round + [min,max] clamp (int) - Badlion sliders
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method52	toHudAnchor	quadrant string -> HudAnchor (BOTTOM_CENTER -> BOTTOM_CENTER_R)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method53	buildKeyCodeNames	KeyCode.values() -> LinkedHashSet<String> (field1)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method54	toCrosshairPattern	CanvasCrosshair pixels + size -> CrosshairPattern string (CrosshairGridSize)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter	M	method55	dominantColor	most frequent non-transparent crosshair pixel -> ProfileColor
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	F	field1	config	BadlionProfileConfig being converted
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	F	field2	crosshair	CanvasCrosshair from the zip (null when absent)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	F	field3	mods	mods.json root ("version" + one object per Lunar mod id)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	F	field4	general	general.json root (betterframes settings)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	F	field5	mappedModIds	Badlion mod ids consumed by a converter; remainder = skipped in ConvertedProfile.skippedModIds
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method1	convertMod	main entry: creates the mod, applies HUD position + text style + per-mod options
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method2	convertModWithChild	mod plus a *_CHILD HUD entry (e.g. PING/PING_HUD, SATURATION/SATURATION_HUD_CHILD)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method3	convertModOptions	mod options with no HUD position/text-mode handling
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method4	convertToggleSprint	TOGGLE_SNEAK -> toggleSprint (+ TOGGLE_SNEAK_HUD_CHILD, toggleSneak from config)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method5	convertHypixelMod	HYPIXEL_MOD (autoGG/autoFriend/levelHead/autoTip/autoWho)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method6	convertBedwars	HYPIXEL_BEDWARS (coloredBeds/stats/team/upgrade children)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method7	convertSkyblock	SKYBLOCK (large dungeon/slayer/mining/... key table + dragon/boss/miniboss groups)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method8	putMod	puts {enabled[,seen], options} mod entry when absent
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method9	convertFeatureGroup	turns a set of Badlion feature flags into one SKYBLOCK_* mod entry
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method10	hasAny	true when any named key exists
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method11	isAnyEnabled	true when any named key is enabled
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method12	convertAutoTextHotkeys	AUTO_TEXT_HOTKEY entries -> numbered hotkey objects
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method13	convertCrosshair	CROSSHAIR (showInF5 + normal/enemy/friendly variants)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method14	convertCrosshairVariant	one crosshair variant (shape/size/gap/thickness/dot/outline/health shift)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method15	applyHudPosition	badlion box -> "position"/x/y/scale options (HudAnchor math)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method16	applyTextStyle	badlion text/bracket style -> brackets/background/border/colors/textShadow
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method17	copyValueBoolean	copies a {"value":bool} option
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method18	convertChildHud	adds a child HUD entry with default options (armor status children)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method19	convertHudChildren	adds several child HUD entries sharing one extra options mapper
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method20	convertBetterFrames	betterframesConfig -> general.json (smartDisconnect)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method21	beginMod	creates the mod entry {enabled,seen} and records the Badlion id as mapped
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method22	putOptions	attaches non-empty "options"
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method23	build	ConvertedProfile(mods,general,controls,performance,mapped,skipped)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$ModConverter	M	method24	newSection	new {"version": ConfigMigrator version} JsonObject (controls/performance.json)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$CanvasCrosshair	F	field1	size	square crosshair size (width == height, 2..64)
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$CanvasCrosshair	F	field2	pixels	ARGB int[] read via BufferedImage.getRGB in BadlionProfileImporter.readCanvasCrosshair
com.moonsworth.lunar.client.profile.importer.BadlionProfileConverter$CanvasCrosshair	M	method1	getPixels	accessor for the ARGB pixel array (used by toCrosshairPattern/dominantColor)
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	F	field1	CHILD_AWARE_MODS	Set.of("SKYBLOCK","HYPIXEL_BEDWARS"): mods whose missing children are disabled on import
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method1	importProfile	reads data.json (+info.json name) from the zip and imports it
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method2	readProfileName	name from info.json (or null)
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method3	readCanvasCrosshair	reads crosshairs/<currentCanvasCrosshair>.png for CANVAS mode zips
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method4	importProfile	import from an already-parsed data.json (no crosshair)
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method5	importProfile	core: convert -> clamp numeric options -> fill children -> write the four JSON files -> create ModProfile
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method6	getAllMods	registered Framework7Extension mods (or empty list before Client init)
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method7	disableMissingChildren	adds enabled:false entries for children of SKYBLOCK/HYPIXEL_BEDWARS missing from the import
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method8	createUniqueName	"Badlion Import" / name (2), (3), ... when taken
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method9	isNameTaken	profile list or profile directory already has the name
com.moonsworth.lunar.client.profile.importer.BadlionProfileImporter	M	method10	writeJson	writes a JsonObject to a file with the Lunar Gson
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field1	mods	mods.json (arg #1)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field2	general	general.json (arg #2)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field3	controls	controls.json (arg #3)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field4	performance	performance.json (arg #4)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field5	mappedModIds	Badlion mod ids that were converted
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	F	field6	skippedModIds	Badlion mod ids with no Lunar equivalent (logged "N skipped")
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method1	getMods	mods.json accessor (written to mods.json)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method2	getGeneral	general.json accessor (written to general.json)
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method3	getControls	controls.json accessor
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method4	getPerformance	performance.json accessor
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method5	getMappedModIds	count logged as "%d mods mapped"
com.moonsworth.lunar.client.profile.importer.ConvertedProfile	M	method6	getSkippedModIds	count logged as "%d skipped"
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	F	field1	available	Boolean cache for hasAnyExternalProfiles()
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method1	hasAnyExternalProfiles	cached: any mcDataDir/user-home .minecraft has a Badlion .zip or Feather .json
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method2	isProfileInDir	dir has .zip (Badlion) or .json (Feather)
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method3	isBadlionDetected	any Minecraft dir has BLClient-Mod-Profiles/*.zip (driver key "badlionDetected")
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method4	isFeatherDetected	any Minecraft dir has feather/configuration/profiles/*.json (driver key "featherDetected")
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method5	findBadlionProfiles	deduped (by lowercase file name) .zip profiles across Minecraft dirs
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method6	findFeatherProfiles	deduped .json profiles across Minecraft dirs
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method7	findProfiles	shared walker: dir selector function + extension, LinkedHashMap dedupe
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method8	getBadlionProfileDir	<minecraft>/BLClient-Mod-Profiles
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method9	getFeatherProfileDir	<minecraft>/feather/configuration/profiles
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method10	containsFileWithExtension	true when listFiles matches the extension
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method11	getMinecraftDirs	Ref mcDataDir + OS default .minecraft
com.moonsworth.lunar.client.profile.importer.ExternalProfileLocator	M	method12	getDefaultMinecraftDir	APPDATA/.minecraft on Windows, Library/Application Support/minecraft on macOS, ~/.minecraft else
