# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.client.mod.hud.CustomKeystrokeKey	M	method20	createDetails	@Override AbstractFeature.method20(): ModDetails.method7().method4(this::getDisplayText).method11(this)
com.moonsworth.lunar.client.mod.hud.CustomKeystrokeKey	M	method23	getKeyIndex	@Generated getter for field31 (keyIndex)
com.moonsworth.lunar.client.mod.hud.DayCounter	F	field8	useWorldType	option key "useWorldType"; Apollo ModDayCounter node day-counter.use-world-type; picks world day time vs game time
com.moonsworth.lunar.client.mod.hud.DayCounter	M	method15	getSize	@Override TypedHudRenderer.method15(): HudSize.method1(10,18,22,46,56,62)
com.moonsworth.lunar.client.mod.hud.DayCounter	M	method2	registerOptions	@Override settings entry point; registers field8 under SETTINGS; SPLIT: also Data.method2(boolean) = getText
com.moonsworth.lunar.client.mod.hud.DayCounter	M	method5	getConditions	@Override TypedHudRenderer.method5(): HudConditionSet.method5().method1(false).method8()
com.moonsworth.lunar.client.mod.hud.DebugTimerHud	F	field8	timer	util.HudTimer start/stop/reset state; reset() sets it null, start() builds a HudTimer
com.moonsworth.lunar.client.mod.hud.DebugTimerHud	M	method13	stopTimer	stops field8 (field8.stop()); sibling of start()/reset(); registered as option "stop"
com.moonsworth.lunar.client.mod.hud.DebugTimerHud	M	method15	getSize	@Override TypedHudRenderer.method15(): HudSize.method1(10,15,30,70,120,170)
com.moonsworth.lunar.client.mod.hud.DebugTimerHud	M	method2	registerOptions	@Override settings entry point; registers start/stop/reset buttons; SPLIT: same file also declares Data.method2(boolean) = getText (text provider)
com.moonsworth.lunar.client.mod.hud.DebugTimerHud	M	method3	createText	private helper Component.text(text) for preview/timer text
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field1	playerMemory	Data2 holder: player memory record (com.moonsworth.lunar.client.memory.Memory)
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field10	border	option key "border"
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field11	showWithTab	option key "showWithTab"; Apollo ModDirectionHud node direction-hud.show-with-tab
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field12	hudStyle	option key "hudStyle" (Type NORMAL/LEGACY/SIMPLE/COMPASS); picks the renderer
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field13	width	option key "width" (168..448, default 280); Apollo node direction-hud.width
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field14	textShadow	option key "textShadow"; Apollo node direction-hud.text-shadow
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field15	boldDirections	option key "boldDirections"; Apollo node direction-hud.bold-directions
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field16	showMarker	option key "showMarker"; Apollo node direction-hud.show-marker
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field17	showMarkerValue	option key "showMarkerValue"; Apollo node direction-hud.show-marker-value
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field18	borderColor	option key "borderColor"; Apollo node direction-hud.border-color
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field19	backgroundColor	option key "backgroundColor"; Apollo node direction-hud.background-color
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field2	player	Data2 holder: matching world player (Bridge6_10) or null
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field20	directionColor	option key "directionColor"; Apollo node direction-hud.direction-color
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field21	markerColor	option key "markerColor"; Apollo node direction-hud.marker-color
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field22	teammates	option key "teammates" (enum above/below)
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field23	waypoints	option key "waypoints" (enum above/below)
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field24	externalMarkers	option key "externalMarkers" (enum above/below)
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field25	showTeammates	option key "showTeammates"; Apollo node direction-hud.show-teammates
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field26	showWaypoints	option key "showWaypoints"; Apollo node direction-hud.show-waypoints
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field27	showExternalMarkers	option key "showExternalMarkers"; Apollo node direction-hud.show-external-markers
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field8	borderThickness	option key "borderThickness" (0.5..3.0); only for LEGACY style
com.moonsworth.lunar.client.mod.hud.DirectionHud	F	field9	background	option key "background"; LEGACY only
com.moonsworth.lunar.client.mod.hud.DirectionHud	M	method1	render	Extension.renderer contract (DirectionHud, renderer, x, y, yaw) implemented by Directionhud/Directionhud2/Directionhud3; SPLIT: Data2.method1() = getMemory
com.moonsworth.lunar.client.mod.hud.DirectionHud	M	method2	registerOptions	@Override settings entry point (RootSettingsAssembler); SPLIT: method2(Consumer<GuiHandler2>) = forEachVisibleWaypoint, Data2.method2() = getPlayer
com.moonsworth.lunar.client.mod.hud.DirectionHud	M	method3	forEachTeamMember	iterates team members (TeamMemberManager) and accepts DirectionHud.Data2 entries; SPLIT: Data.method3(HighlightImpl,...) = render
com.moonsworth.lunar.client.mod.hud.DirectionHud	M	method4	shouldRender	@Override MixinCore9Extension.method4(boolean) in Data: hides while TAB list is open unless showWithTab
com.moonsworth.lunar.client.mod.hud.F3Display	F	field1	textShadow	Data: option key "textShadow" (default true)
com.moonsworth.lunar.client.mod.hud.F3Display	F	field10	fpsChartDisplay	F3displayImpl2; FPS_CHART consumer and start/stop on fpsChart flag changes
com.moonsworth.lunar.client.mod.hud.F3Display	F	field11	gpuChartDisplay	F3displayImpl3; GPU_CHART consumer
com.moonsworth.lunar.client.mod.hud.F3Display	F	field12	bandwidthChartDisplay	F3displayImpl; BANDWIDTH + BANDWIDTH_CHART consumers
com.moonsworth.lunar.client.mod.hud.F3Display	F	field13	extensionRenderers	EnumMap<Gui2Extension, BiConsumer<F3display_3, F3ModuleChildMod>> with the "FPS: "/"Biome: "/... line writers
com.moonsworth.lunar.client.mod.hud.F3Display	F	field14	extensionById	Map<String, Gui2Extension> built from Gui2Extension.id() for config lookup (F3ModuleChildMod uses it)
com.moonsworth.lunar.client.mod.hud.F3Display	F	field15	enterAnimationDuration	option key "enterAnimationDuration" (0.0..1.0, default 0.25); Apollo ModF3Display node f3-display.enter-animation-duration
com.moonsworth.lunar.client.mod.hud.F3Display	F	field16	exitAnimationDuration	option key "exitAnimationDuration" (default 0.05); Apollo node f3-display.exit-animation-duration
com.moonsworth.lunar.client.mod.hud.F3Display	F	field17	onlyMoversInF3	option key "onlyMoversInF3" (default true); Apollo node f3-display.only-movers-in-f3
com.moonsworth.lunar.client.mod.hud.F3Display	F	field18	globalDisplayOptions	F3Display.Data shared textShadow/background/label/value colours (registered as "globalDisplayOptions")
com.moonsworth.lunar.client.mod.hud.F3Display	F	field19	modules	Map<moduleId, F3ModuleChildMod> live module list
com.moonsworth.lunar.client.mod.hud.F3Display	F	field2	background	Data: option key "background"
com.moonsworth.lunar.client.mod.hud.F3Display	F	field20	pieChartVisible	computed from modules containing Gui2Extension.PIE_CHART
com.moonsworth.lunar.client.mod.hud.F3Display	F	field21	pingChartVisible	computed from Gui2Extension.PING_CHART (MC >= 19)
com.moonsworth.lunar.client.mod.hud.F3Display	F	field22	ramChartVisible	computed from Gui2Extension.RAM_CHART
com.moonsworth.lunar.client.mod.hud.F3Display	F	field23	fpsChartVisible	computed from Gui2Extension.FPS_CHART
com.moonsworth.lunar.client.mod.hud.F3Display	F	field24	gpuChartVisible	computed from Gui2Extension.GPU_CHART
com.moonsworth.lunar.client.mod.hud.F3Display	F	field3	backgroundColor	Data: option key "backgroundColor" (default 0x55000000)
com.moonsworth.lunar.client.mod.hud.F3Display	F	field4	labelColor	Data: option key "labelColor" (default white); matchColors derives valueColor from it
com.moonsworth.lunar.client.mod.hud.F3Display	F	field5	valueColor	Data: option key "valueColor"
com.moonsworth.lunar.client.mod.hud.F3Display	F	field8	pingChartDisplay	F3displayImpl5 ("Ping"); PING_CHART consumer calls renderer.method5(field8)
com.moonsworth.lunar.client.mod.hud.F3Display	F	field9	ramChartDisplay	F3displayImpl4; RAM_CHART consumer calls field9.method3()/method4(...)
com.moonsworth.lunar.client.mod.hud.F3Display	M	method1	save	@Override JsonPersistable: super + persists the module ids and addedDefaultModules flag; SPLIT: Data.method1(RootSettingsAssembler.Data) = registerOptions
com.moonsworth.lunar.client.mod.hud.F3Display	M	method13	clearModules	detaches the children container and clears field19
com.moonsworth.lunar.client.mod.hud.F3Display	M	method14	updateChartVisibility	recomputes pie/ping/ram/fps/gpu flags from the enabled modules (starts FPS chart on change)
com.moonsworth.lunar.client.mod.hud.F3Display	M	method15	isPieChartVisible	isEnabled() && field20; SPLIT: private method15(String,String,Gui2Extension[],int,float,float,HudAnchor) = createModule
com.moonsworth.lunar.client.mod.hud.F3Display	M	method16	isPingChartVisible	MC>=19 && isEnabled() && field21
com.moonsworth.lunar.client.mod.hud.F3Display	M	method17	isGpuChartVisible	isEnabled() && field24
com.moonsworth.lunar.client.mod.hud.F3Display	M	method19	createDefaultModules	private: builds game_info/player_info/world_info/system_specs/target_info/pie_chart modules
com.moonsworth.lunar.client.mod.hud.F3Display	M	method2	registerOptions	@Override settings entry point (RootSettingsAssembler): animation durations, onlyMoversInF3, globalDisplayOptions, "modules" addModule button; SPLIT: private method2(HighlightImpl) = onRender; SPLIT: private method2(HighlightImpl) = onRender, Data.method2() = matchColors
com.moonsworth.lunar.client.mod.hud.F3Display	M	method20	createDetails	@Override AbstractFeature.method20(): authors "TreyRuffy"/"cominixo"
com.moonsworth.lunar.client.mod.hud.F3Display	M	method21	shouldShowVanillaPieChart	static: true when the F3 pie chart module is active (MinecraftEventMixin showDebugProfilerChart redirects)
com.moonsworth.lunar.client.mod.hud.F3Display	M	method3	setEnabled	@Override Framework7Extension.method3(boolean): stops the pie chart handler when disabled; SPLIT: method3(F3ModuleChildMod) = addModule
com.moonsworth.lunar.client.mod.hud.F3Display	M	method4	reset	@Override AbstractFeature.method4(): reloads modules and re-adds the defaults; SPLIT: removeModule shares the old name; SPLIT: method4(F3ModuleChildMod) = removeModule
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field10	alwaysShow	option key "alwaysShow"; SPLIT: Data.field10 = activeElements (EnumSet<Gui2Extension>)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field11	elements	option key "elements" (MultiSelectOption of Gui2Extension ids); SPLIT: Data.field11 = fadeTimer (HologramsImpl3)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field12	autoAlign	option key "autoAlign" (default true); SPLIT: Data.field12 = hideOffset (float)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field13	alignment	option key "alignment" (hitbox.Gui2Extension); SPLIT: Data.field13 = visible (boolean)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field14	overrideDisplayOptions	option key "overrideDisplayOptions"; SPLIT: Data.field14 = prepared (boolean)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field15	showClientBrand	option key "showClientBrand"; SPLIT: Data.field15 = previewMode (boolean)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field16	showWorldName	option key "showWorldName"; SPLIT: Data.field16 = renderContext (F3display2)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field17	showRegionFile	option key "showRegionFile"; SPLIT: Data.field17 = scale (float)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field18	showBlockProperties	option key "showProperties" for TARGET_BLOCK (duplicate key with field20); SPLIT: Data.field18 = width (double)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field19	showBlockTags	option key "showTags" for TARGET_BLOCK (duplicate key with field21); SPLIT: Data.field19 = height (double)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field20	showFluidProperties	option key "showProperties" for TARGET_FLUID
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field21	showFluidTags	option key "showTags" for TARGET_FLUID
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field22	showEmpty	option key "showEmpty" (TARGET_FLUID)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field23	showSimulationDistance	option key "showSimulationDistance" (RENDER_DISTANCE)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field24	showMood	option key "showMood" (SOUNDS)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field25	showAllocationRate	option key "showAllocationRate" (MEMORY_USAGE)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field26	showGlobalPercent	option key "showGlobalPercent" (PIE_CHART)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field27	useCustomColor	option key "useCustomColor" (PIE_CHART)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field28	alignToMaxRam	option key "alignToMaxRam" (RAM_CHART)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field29	showLunarResources	option key "showLunarResources" (LUNAR_DEBUG)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field30	showLunarTurbo	option key "showLunarTurbo" (LUNAR_DEBUG)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field31	showLunarJIT	option key "showLunarJIT" (LUNAR_DEBUG)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field32	ownDisplayOptions	F3Display.Data used when overrideDisplayOptions is on
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field33	globalDisplayOptions	F3Display.field18 reference (used when overrideDisplayOptions is off)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field8	element	the module's F3ModuleChildMod.Data HUD element
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	F	field9	name	option key "name" (TextOption, default "New Module"); SPLIT: Data.field9 = hitboxAlignment (hitbox.Gui2Extension)
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method10	measureLines	Data: builds the F3display$Data4 size probe with all active extensions
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method13	getDisplayOptions	field14.get() ? field32 : field33
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method14	getElement	@Generated getter for field8; SPLIT: Data.method14(boolean,boolean) = shouldAnimate
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method15	getShowBlockProperties	@Generated getter for field18; SPLIT: Data.method15() = renderPost
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method16	getShowBlockTags	@Generated getter for field19; SPLIT: Data.method16() = finishRender
com.moonsworth.lunar.client.mod.hud.F3ModuleChildMod	M	method17	getShowFluidProperties	@Generated getter for field20; SPLIT: Data.method17() = pushTransform
