package	old	new	evidence
com.moonsworth.lunar.client.killsounds	Killsounds4	ConfigMigrator	versioned config migration registry: field1 = ordered Supplier<Killsounds3_2> steps (33), field2 = current version; method3(obj,json) runs steps from json "version"; method5-12 resolve option keys; called from LinkedHashMapImpl/Stopwatch/SoundChanger/Horsestats3/4
com.moonsworth.lunar.client.killsounds	Killsounds5	PingMigration	migrates Ping: enablePingNametag->PING_NAMETAG.enabled, pingAbove->PING_NAMETAG.options.pingAbove, pingShowMs->options.pingShowMs
com.moonsworth.lunar.client.killsounds	Killsounds6	BlockOutlineMigration	migrates BlockOutline options.blockOverlayColor alpha via ThreadModuleDump23.method18(color,0.25)
com.moonsworth.lunar.client.killsounds	Killsounds7	PingEntryMigration	migrates Ping through ConfigEntryMigration (Killsounds2.method1) using ping.method16() feature
com.moonsworth.lunar.client.killsounds	Killsounds8	SkyblockFloorFourMigration	migrates Skyblock: SKYBLOCK_HIGHLIGHT_SPIRIT_BOW + SKYBLOCK_SPIRIT_BEAR_TIMER_HUD -> SKYBLOCK_FLOOR_FOUR (highlightSpiritBow/spiritBearTimerHud)
com.moonsworth.lunar.client.killsounds	Killsounds9	SnaplookMigration	migrates Snaplook: snaplookKey -> forwardPersonKey/thirdPersonKey based on mode ("Forward" vs "ThirdPerson")
com.moonsworth.lunar.client.killsounds	Killsounds10	HudOptionMigration	migrates Scoreboard (option key rename), ItemCounter (scale->childScale), DirectionHud (useLegacyStyle->hudStyle="legacy"), Crosshair (crosshairSize->width/height, thickness->dotSize, friendly/enemy colours)
com.moonsworth.lunar.client.killsounds	Killsounds11	CrosshairF5Migration	migrates crosshair showInF5 across CROSSHAIR_* features and reduces dotSize; carries field1 between FogLoader3/FogLoader22
com.moonsworth.lunar.client.killsounds	Killsounds12	HeightLimitMigration	splits HEIGHT_LIMIT options into HEIGHT_LIMIT_BEDWARS/BRIDGE/VANILLA/SERVER (bedwarsHeightLimit/bridgeHeightLimit/vanillaCeiling, darkenBlocksAtLimit->showOverlay)
com.moonsworth.lunar.client.killsounds	Killsounds13	ParticleChangerMigration	migrates ParticleChanger: showBloodParticles/particleMultiplier/playerBloodParticles/entityBloodParticles/playBloodSound -> PARTICLE_CHANGER_BLOOD_CHILD
com.moonsworth.lunar.client.killsounds	Killsounds14	AutoTextActionsMigration	migrates AutoTextActions "action" hide_msg/show_title/hide_and_show_title -> hideMessage/showTitleAction
com.moonsworth.lunar.client.killsounds	Killsounds15	BossbarColorMigration	migrates Bossbar: barColor present -> customBossBar=true
com.moonsworth.lunar.client.killsounds	Killsounds_2	StopwatchMigration	migrates Stopwatch to a MIGRATED_STOPWATCH entry: stopwatchKeybind/stopwatchKeybindShift/Control/Alt, timeDisplayOption, stopwatchName; marks stopwatch.method15(true)
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler2	SackCountListener	DynamicListener tracking SkyBlock sack counts: parses "[Sacks]" chat (regex field7/field8) and profile inventory sacksCounts into Object2IntOpenHashMap; method1(item)=count
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler22	WorldTimeListener	DynamicListener on highlight.mixin.fishing.HighlightImpl10 storing Math.abs(method1()); read by SkyblockScathaTrackerHud as a day count (method5()/20/60/20)
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler22_2	DungeonFloorListener	DynamicListener tracking the current Catacombs floor from the tab list (regex "The Catacombs (F1-7)") -> HighlightType; emits Rewindhandlers$Data9/Data10
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler23	DoubleHookListener	DynamicListener on chat: "It's a Double Hook!" sets a flag, then emits HighlightImpl3 for fishing messages
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler23_2	DungeonScoreListener	DynamicListener computing dungeon score/secret%/rooms/crypts/time/deaths (regex field7-14) plus mimic/prince/bat bonuses; emits Rewindhandlers$Data11; backs DungeonStats (Holograms_6)
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler24	DungeonSecretListener	DynamicListener detecting found dungeon secrets (chest/essence/item drop/bat/fairy soul/lever/superboom/redstone key); emits Rewindhandlers3.Data/Data2
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler25	DungeonTerminalListener	DynamicListener tracking F7 Goldor terminals/levers/devices (regex field10) and gate destruction; emits Rewindhandlers2.Data2/Data3
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler26	AlertDisplayListener	DynamicListener rendering the top-2 transient notifications (ComparableImpl TreeSet) on the nameplate render event; method2/3 add/remove, Data3 clears
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler2_2	DungeonMapListener	DynamicListener feeding the dungeon map Holograms2_5: watcher/blaze/key-door/blood-door events, secret counter (field15/16), player head class/health parsing
com.moonsworth.lunar.client.framework.feature.mod.holograms	GuiRewindhandlersHandler2_3	HologramEntityListener	DynamicListener tracking armor-stand/entity spawns via ParentTImpl3 and filtering EntityArmorStandBridge for holograms
com.moonsworth.lunar.client.framework.feature.mod.holograms	Holograms2	EntityQuery	entity query/filter interface over Holograms: method1(Class)/method2(Predicate) narrow, method3-6 attach a listener/nameplate and return an EntitySubscription
com.moonsworth.lunar.client.framework.feature.mod.holograms	Holograms3	EntitySubscription	active entity subscription: Iterable+stream/isEmpty/contains plus add/remove/update consumer callbacks; produced by EntityQuery, implemented by ParentTHandler/Holograms3Iterator
com.moonsworth.lunar.client.framework.feature.mod.holograms	ParentTImpl2	ClassFilteredEntityQuery	ParentTHandler subclass filtering the parent's entities by Class<T> (field8.isInstance); returned by Holograms2.method1(Class)
com.moonsworth.lunar.client.framework.feature.mod.holograms	ParentTImpl3	IterableEntityTracker	ParentTHandler subclass over a raw Iterable<BridgeExtension>; used by HologramEntityListener to track live world entities
