package	old	new	evidence	file
com.moonsworth.lunar.client.framework	MixinCoreImpl3	IntegerArgumentParser	CommandArgumentParser subclass: optional '-', one or more digits, must end at a space/end of input, Integer.parseInt with cursor rollback on failure	com/moonsworth/lunar/client/framework/MixinCoreImpl3.java
com.moonsworth.lunar.client.framework	MixinCoreImpl4	StringArgumentParser	CommandArgumentParser subclass: one unquoted word up to the next space; superclass of the player-name parser	com/moonsworth/lunar/client/framework/MixinCoreImpl4.java
com.moonsworth.lunar.client.framework	MixinCoreImpl42	PlayerArgumentParser	extends the word parser and adds tab suggestions: collects online/visible player names (tab list, server player list, stored memory profiles) matching the typed prefix, deduplicated	com/moonsworth/lunar/client/framework/MixinCoreImpl42.java
com.moonsworth.lunar.client.framework	MixinCoreImpl5	DurationArgumentParser	CommandArgumentParser subclass: "<number>s|m|h|d" parsed into java.time.Duration, with tab suggestions for the unit suffix	com/moonsworth/lunar/client/framework/MixinCoreImpl5.java
com.moonsworth.lunar.client.framework	MixinCore_2	HudConditionSet	4-condition visibility set of a HUD element (background width, background height, brackets, border), built by ConditionSetBuilder (MixinCore$Data) from Constant/Function/Supplier conditions in util.ConditionState and consumed by TypedHudRenderer with isConditional/isConditionalOrTrue/isConditionalOrFalse; the default constant set is the static field1	com/moonsworth/lunar/client/framework/MixinCore_2.java
# SKIPPED (stale-jar duplicates - do NOT rename, see classes-59.md):
# Framework2=ModCategories Framework4=ChildModBinding Framework5=OptionContainer Framework6=PageState
# Framework7=ModRestriction Framework10=ModDisplay Framework11=DynamicCondition Framework12=PanelPosition
# MixinCore2=HudSize MixinCore3=HudLine MixinCore5=HudComponent MixinCore5Iterator=HudComponentGroup
# MixinCore5Handler2=HudComponentDecorator MixinCore5Handler2_2=TextureHudComponent
# MixinCore5Handler2_3=ToggleHudComponent MixinCore5Handler4=ItemStackHudComponent
# MixinCore5Handler_2=HudComponentWrapper MixinCore5Impl2=BackgroundHudComponent
# MixinCore5Impl3=PlaceholderHudComponent MixinCore6=HudComponentValue MixinCore7=HudComponentStyle
# MixinHelper2=CommandArguments MixinHelper22=BoundArguments
