# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method26	setFlags	B method26(LightingType...) replaces the badge flags
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method27	addFlags	B method27(LightingType...) adds badge flags
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method28	advanced	B method28() -> addFlags(LightingType.ADVANCED)
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method29	resolveDefaults	void method29() fills codec/provider/visibility defaults before build
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method30	configure	O method30(O) copies builder state/traits onto the built option
com.moonsworth.lunar.client.lighting.LightingHandler_2	M	method31	build	abstract O method31() final build; called by final method1()
com.moonsworth.lunar.client.lighting.Lighting.Data	M	method31	build	build() override (delegates to the concrete option factory)
com.moonsworth.lunar.client.lighting.Lighting.SimpleOptionBuilder	M	method31	build	build() override (delegates to the concrete option factory)
com.moonsworth.lunar.client.lighting.AutoTextHotkeyOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ButtonOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ByteOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.DoubleOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.DropdownOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.DynamicDropdownOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.FloatOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.IntegerOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.LongOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.MapOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.MultiNumberOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.MultiSelectOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.NamedDropdownOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.SetOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ShortOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.TextOption.Data	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ToggleOption.ToggleOptionBuilder	M	method11	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.CategoryOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.EnumOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ItemSelectOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ListOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ModifierKeybindOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.SoundOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.TriStateOption.Data	M	method12	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.LabelOption.Data	M	method13	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	M	method13	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method19	createOption	protected hook that constructs the concrete option (called by build)
com.moonsworth.lunar.client.lighting.LabelOption.Data	M	method12	hidden	calls super.method25() (hidden-by-default flag); LightingExtension2_2 builds hidden section labels this way
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.Lighting3_2	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	M	method4	defaultValue	fluent int/float/long/short/byte default value
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.Lighting3_2	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	M	method5	forceRange	forceMin/forceMax clamp flags
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.Lighting3_2	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	M	method30	configure	adds the number-rule trait (Nameplate.field7) to the option
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	F	field14	defaultValue	initial float default (method10())
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	F	field15	decimalPlaces	step/precision passed to FloatNumberRange
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	F	field16	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	F	field17	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method6	decimalPlaces	int step / decimal places
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method7	range	deprecated boxed range alias for method8
com.moonsworth.lunar.client.lighting.FloatSliderOptionBuilder	M	method8	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.Lighting2_3	F	field14	defaultValue	initial double default (method10())
com.moonsworth.lunar.client.lighting.Lighting2_3	F	field15	decimalPlaces	step/precision passed to DoubleNumberRule
com.moonsworth.lunar.client.lighting.Lighting2_3	F	field16	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.Lighting2_3	F	field17	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method6	decimalPlaces	int step / decimal places
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method7	range	deprecated boxed range alias for method8
com.moonsworth.lunar.client.lighting.Lighting2_3	M	method8	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.Lighting3_2	F	field14	defaultValue	initial int default (method10())
com.moonsworth.lunar.client.lighting.Lighting3_2	F	field15	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.Lighting3_2	F	field16	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.Lighting3_2	M	method6	range	deprecated boxed range alias for method7
com.moonsworth.lunar.client.lighting.Lighting3_2	M	method7	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	F	field14	defaultValue	initial long default (method10())
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	F	field15	max	maximum (min already named)
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	F	field16	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	F	field17	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	M	method6	range	deprecated boxed range alias for method7
com.moonsworth.lunar.client.lighting.LongSliderOptionBuilder	M	method7	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	F	field14	defaultValue	initial short default (method10())
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	F	field15	min	minimum
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	F	field16	max	maximum
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	F	field17	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	F	field18	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	M	method6	range	deprecated boxed range alias for method7
com.moonsworth.lunar.client.lighting.ShortSliderOptionBuilder	M	method7	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	F	field14	defaultValue	initial byte default (method10())
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	F	field15	min	minimum
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	F	field16	max	maximum
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	F	field17	forceMin	clamp below-min values
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	F	field18	forceMax	clamp above-max values
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	M	method6	range	deprecated boxed range alias for method7
com.moonsworth.lunar.client.lighting.ByteRangeOptionBuilder	M	method7	range	min/max, "Min cannot be more than Max!"
com.moonsworth.lunar.client.lighting.BooleanOptionBuilder	F	field14	defaultValue	initial boolean default (method10())
com.moonsworth.lunar.client.lighting.BooleanOptionBuilder	M	method4	defaultValue	fluent boolean default; MarkersType.CHECKBOX
com.moonsworth.lunar.client.lighting.CharacterOptionBuilder	F	field14	defaultValue	initial char default (method10())
com.moonsworth.lunar.client.lighting.CharacterOptionBuilder	M	method2	defaultValue	fluent char default
com.moonsworth.lunar.client.lighting.ToggleOption.ToggleOptionBuilder	F	field15	alert	BooleanSupplier alert attached via Alert2Handler
com.moonsworth.lunar.client.lighting.ToggleOption.ToggleOptionBuilder	M	method2	alert	method2(BooleanSupplier) installs the Nameplate.field5 intercept alert
com.moonsworth.lunar.client.lighting.LightingExtension	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.lighting.AbstractOption	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.lighting.CompositeOption	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.lighting.GuardedOption	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.config.option.ConditionalOption	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.config.option.OptionCombiner	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.lighting.ListOption	M	method20	copy	clone/copy the option (delegates field3.method3()); @Override chain
com.moonsworth.lunar.client.lighting.AbstractOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.AutoTextHotkeyOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ButtonOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ByteOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.CategoryOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ColorOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.DoubleOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.DropdownOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.DynamicDropdownOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.EnumOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.FloatOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.IntegerOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.LabelOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ListOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.LongOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ModifierKeybindOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.MultiNumberOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.MultiSelectOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.NamedDropdownOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ShortOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.SimpleKeybindOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.SoundOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.TextOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ToggleOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.TriStateOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.config.option.CrosshairDrawOption	M	method25	createRenderer	protected renderer hook called by method18(Calculator2Handler) -> Calculator2Iterator3
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method4	chroma	Consumer<ToggleOption.ToggleOptionBuilder> configures the chroma toggle
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method5	chromaSpeed	Consumer<IntegerOption.Data> configures the chromaSpeed slider
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method6	chromaType	Consumer<EnumOption.Data<Gui2Extension>> configures chromaType
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method7	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method8	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method9	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method10	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method11	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method12	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method13	defaultValue	color default setter overload (TextColor/HorsestatsType8/Color/rgb/rgba/float)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method14	withChroma	enables the chroma toggle (this.field19)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method15	withoutChroma	field17 = false (chroma controls hidden)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method16	forceOpaque	field18 = false (alpha disabled)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method17	chroma	boolean chroma-controls flag (field17)
com.moonsworth.lunar.client.lighting.ColorOption.Data	M	method18	allowAlpha	boolean alpha flag (field18); false masks alpha in ColorOption.method1
com.moonsworth.lunar.client.lighting.ColorOption.Data	F	field17	chroma	controls chroma widgets in Calculator2Iterator39 (ColorOption.field12)
com.moonsworth.lunar.client.lighting.ColorOption.Data	F	field18	allowAlpha	alpha allowed (ColorOption.field13)
com.moonsworth.lunar.client.lighting.AutoTextHotkeyOption.Data	F	field14	defaultKey	BridgeType_8 default key
com.moonsworth.lunar.client.lighting.AutoTextHotkeyOption.Data	M	method3	index	int hotkey index ("Index must be set!")
com.moonsworth.lunar.client.lighting.AutoTextHotkeyOption.Data	M	method4	defaultKey	fluent BridgeType_8 default key
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	F	field16	showInControls	passed to Bridge2.method12 flag4 -> added to gameSettings.keyBindings
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	F	field17	ignoreClashing	JSON "ignoreClashing" property
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	M	method2	ignoreClashing	sets the "ignoreClashing" JSON flag
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	M	method11	respectClashing	resets ignoreClashing to false
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	M	method6	showInControls	fluent showInControls flag (field16)
com.moonsworth.lunar.client.lighting.SimpleKeybindOption.Data	M	method12	showInControls	sets showInControls = true (Chat chatVisibilityKeybind)
