package	old	new	evidence
com.moonsworth.lunar.client.framework.feature.screenshot	ScreenshotThread2	ScreenshotShareThread	Thread that copies/uploads/tweets a screenshot via ScreenshotCallable and opens the browser (twitter intent / screenshot upload)
com.moonsworth.lunar.client.framework.feature.scrollabletooltips.mixin	ScrollabletooltipsHandler2	ScaleTooltipScroll	Scrollabletooltips strategy applied while the tooltip scale AnimatedValue is animating; offsets by scale direction (Direction2D) then clamps via the default method3
com.moonsworth.lunar.client.framework.feature.scrollabletooltips.mixin	ScrollabletooltipsHandler3	BasicTooltipScroll	Scrollabletooltips strategy applied before the first scroll or when free-scroll is off; always offsets the tooltip by the scroll offsets and clamps
com.moonsworth.lunar.client.framework.feature.worldeditcui	Worldeditcui2	WorldeditSelection	WorldEdit CUI selection shape interface: addPoint/setPoint/add2DPoint builders; implemented by Worldeditcui2Handler and the cuboid/ellipsoid/cylinder/polygon2d/polyhedron selections
com.moonsworth.lunar.client.framework.feature.worldeditcui	Worldeditcui_2	WorldeditSelectionVersion	selection carrying a long protocol attribute (method1(long) fluent setter, method4() getter) set from the "p|..." message field 5; implemented by Worldeditcui2Base2/Base3
com.moonsworth.lunar.client.glintcolorizer.highlight	Data6	FixedVelocity	nested Highlight$Data6: particle initial velocity from a fixed (x,y,z) triple of Glintcolorizer_5 values, normalised into Glintcolorizer4_2.field30	com/moonsworth/lunar/client/glintcolorizer/highlight/Highlight.java
com.moonsworth.lunar.client.glintcolorizer.highlight	Data7	RadialVelocity	nested Highlight$Data7: particle initial velocity pointing radially toward/away from a point by a signed factor; serialises as "inwards"/"outwards"	com/moonsworth/lunar/client/glintcolorizer/highlight/Highlight.java
com.moonsworth.lunar.client.glintcolorizer.nameplate	Nameplate2	ParticleEffectLoader	loads a particle-effect JSON resource from the resource manager and deserialises it into Glintcolorizer3_2; logs "Couldn't find the bedrock scheme resource"
com.moonsworth.lunar.client.glintcolorizer.nameplate	Nameplate_2	ParticleMath	matrix helper used by particle physics: extracts a direction vector from a rotation Matrix3f (2I - 4(I+M)^-1); consumed by Glintcolorizer4_2 vortex force
com.moonsworth.lunar.client.inactive.gui	Data2	ConditionalAnimationState	nested GuiHandler2$Data2: GuiHandler state carrying a required molang "condition"; selected when it evaluates to 1.0	com/moonsworth/lunar/client/inactive/gui/GuiHandler2.java
com.moonsworth.lunar.client.inactive.gui	GuiHandler2	ConditionalAnimationSelector	implements Gui: picks the first ConditionalAnimationState whose condition evaluates to 1.0 for the current RenderContext
com.moonsworth.lunar.client.inactive.mixin	Data7	MolangFunction	nested FogIterator$Data7: parsed molang function (id, Fps7Extension17, List<Stmt> body, List<Pair<String,Fps7Handler>> arguments)	com/moonsworth/lunar/client/inactive/mixin/FogIterator.java
com.moonsworth.lunar.client.inactive.mixin	Gui2Impl2	ItemCosmeticDefinition	GeckoLib cosmetic definition (extends Gui2Handler): state_machine/attached_bone/item_transformation/render_first_person/item_render_type/item_render_material/offset_with_chestplate
com.moonsworth.lunar.client.inactive.mixin.colorsaturation	Colorsaturation2	TickConverter	seconds<->ticks converter (x/20, x*20) used when building GeckoLib keyframes from JSON animation times
com.moonsworth.lunar.client.inactive.mixin.colorsaturation	Colorsaturation3	VectorConverter	converts double[]/float[]/Vector3d into Vector3d/Vector3f (Validate.validIndex on 3 components); used by CubeMesh/RewindhandlersIterator
com.moonsworth.lunar.client.inactive.mixin.gui	Gui2	AnimationControllerDefinition	abstract base of the JSON animation-controller definitions; static map of type keys (simple_movement/single/attacking/occasional_blended/layered/molang) to impls, method1 registers controllers
com.moonsworth.lunar.client.inactive.mixin.gui	Gui3	AnimationStateConfig	JSON animation state: id (required), condition, tasks (Fishing[]), animation (Gui), cooldown; queried by FunctionImpl7/CompanionDebug/Gui2Impl
com.moonsworth.lunar.client.inactive.mixin.holograms.mixin	Holograms2	BedrockAnimatedModel	abstract GeckoLib bedrock animated-model base: method1(Horsestats14) looks up the Rewindhandlers2_2 model, abstract method2/method3 return textures; extended by Holograms2Iterator
com.moonsworth.lunar.client.inactive.mixin.holograms.mixin	Holograms3	ModelRenderState	unused data holder: two boolean flags + two float values (render/animation state)
com.moonsworth.lunar.client.inactive.mixin.nameplate	Nameplate2	AnimationCache	HashMap<String, Animation> cache with get/put/values; per-model animation lookup used by Nameplate loader
com.moonsworth.lunar.client.inactive.mixin.nameplate	Nameplate3	ModelGeometryLoader	utility that loads a bedrock geometry JSON, parses it with GeoModelSerializer and sums the vertex/quad byte footprint (returns IntObjectPair<Rewindhandlers2_2>)
com.moonsworth.lunar.client.inventorymod	Inventorymod2	CrashReporter	Sentry bootstrap/report handler: init(), beforeSend filtering, breadcrumbs, rate limiting, crash dialog; method5(Throwable,String) is the tree-wide error reporter
com.moonsworth.lunar.client.inventorymod	Inventorymod3	ExceptionSanitizer	exception sanitiser/filter: strips obfuscated com.moonsworth.lunar names, rewrites mixin handler/redirect/proxy frames, decides whether an error is useful
com.moonsworth.lunar.client.itemphysics.mixin	Itemphysics2	ProfanityFilterConfig	Gson model of lunar:profanity/profanity_filter.json: "regex" (Itemphysics) + "words" (Itemphysics3) normal/high lists
com.moonsworth.lunar.client.itemphysics.mixin	Itemphysics3	ProfanityWordLists	Gson model with @SerializedName("normal")/@SerializedName("high") word lists; the "words" half of the profanity filter config
com.moonsworth.lunar.client.keystrokes	Keystrokes2	PinnedServer	pinned server-list entry: name/ip/expiry(long)/two flags, method1() = not expired; values of FogHandler211's IP-keyed map, re-added in ServerListMixin
com.moonsworth.lunar.client.keystrokes	Keystrokes3	ServerIconEntry	server-icon entry: domain glob patterns (with "*." wildcard) + optional Horsestats14 icon; matched by server IP to render the icon in the server list
com.moonsworth.lunar.client.markers.holograms	Holograms2	HoverModel	hovered cosmetic model state: Gui2Handler + alpha/scale float + "sent" flag; sends/removes the "model:hover" websocket message
com.moonsworth.lunar.client.markers.holograms	Holograms_2	MarkerModelRenderer	renderer interface for marker models: method1(T) init and method2(BridgeExtension_9, T, Markers.Data5) render; implemented by HologramsIterator
