package	old	new	evidence	file
com.moonsworth.lunar.client.framework.feature.markers	Markers2_2	WoodTypeIconMapping	Markers12Base subclass with an oak/spruce/birch/jungle/acacia/dark_oak BiMap; constructed for "planks"/"sapling"/"slab"/"wooden_slab" in ItemIconRegistry	com/moonsworth/lunar/client/framework/feature/markers/Markers2_2.java
com.moonsworth.lunar.client.framework.feature.markers	Markers3_3	ItemBoatIconMapping	item boat mapping (getItemRegistryName endsWith "_boat"); distinct from entity BoatIconMapping (bridge$isBoat)	com/moonsworth/lunar/client/framework/feature/markers/Markers3_3.java
com.moonsworth.lunar.client.framework.feature.markers	Markers9Impl	StoneBrickIconMapping	BlockVariantIconMapping for stone_bricks/mossy_stone_bricks/cracked_stone_bricks/chiseled_stone_bricks	com/moonsworth/lunar/client/framework/feature/markers/Markers9Impl.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Base	SuffixIconMapping	abstract IconMapping keyed by a registry suffix (method3); subclasses DyeColorIconMapping, Markers2_2, Markers12Base2/3	com/moonsworth/lunar/client/framework/feature/markers/Markers12Base.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Base2	LeavesIconMapping	method4()="leaves"; matches *_leaves/leaves/leaves2 with oak..dark_oak damage mapping	com/moonsworth/lunar/client/framework/feature/markers/Markers12Base2.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Base3	LogIconMapping	method4()="log"; matches *_log/log/log2 with oak..dark_oak damage mapping	com/moonsworth/lunar/client/framework/feature/markers/Markers12Base3.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl	TerracottaIconMapping	method4()="terracota"; stained_hardened_clay / *_terracotta via DyeColorIconMapping inverse (15-damage)	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl2	ScuteIconMapping	method4()="scute"; turtle scute item (*_scute on 1.22+)	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl2.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl3	GrassIconMapping	method4()="grass"; short_grass/grass_path/grass/dirt_path -> "path" sub-state	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl3.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl4	SignIconMapping	method4()="signs"; *_sign/*_wall_sign/*_standing_sign/*_hanging_sign -> <wood>[:hanging]	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl4.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl5	SlabIconMapping	method4()="slabs"; *_slab/*_slab2 + wooden_slab -> "wood~<type>"	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl5.java
com.moonsworth.lunar.client.framework.feature.markers	Markers12Impl6	TrapdoorIconMapping	method4()="trapdoor"; *_trapdoor/wooden_trapdoor/iron_trapdoor	com/moonsworth/lunar/client/framework/feature/markers/Markers12Impl6.java
com.moonsworth.lunar.client.framework.feature.markers	SExtension	HorseIconMapping	IconMapping<BridgeExtension,EntityIconRegistry.Data> with method4()="horse"; registered in EntityIconRegistry.initMappings	com/moonsworth/lunar/client/framework/feature/markers/SExtension.java
com.moonsworth.lunar.client.framework.feature.markers	SIterator	IconRegistry	abstract registry base (legacy<->modern BiMap + List<IconMapping> + static singletons); superclass of EntityIconRegistry and ItemIconRegistry	com/moonsworth/lunar/client/framework/feature/markers/SIterator.java
com.moonsworth.lunar.client.framework.feature.markers.mixin	Gui2Extension	MarkerTeam	tracking-team enum (HYPIXEL_PARTY/LUNAR_FRIENDS/APOLLO/SCOREBOARD/NAME_COLOR) carrying id + MarkerDetectionFunction; built by MarkerSource.method4	com/moonsworth/lunar/client/framework/feature/markers/mixin/Gui2Extension.java
