package	old	new	evidence	file
com.moonsworth.lunar.client.lighting	Lighting6	FloatSliderOptionBuilder	abstract Float option builder extends AbstractOptionBuilder and implements SteppedNumberRangeBuilder (MarkersType.SLIDER, Codec.FLOAT, min/max + decimal places); builder of LightingExtension472	com/moonsworth/lunar/client/lighting/Lighting6.java
com.moonsworth.lunar.client.lighting	LightingBase2	CharacterOptionBuilder	abstract builder for a char option (extends AbstractOptionBuilder<Character>, field default method10() + fluent method2(char)); currently no subclass in the tree	com/moonsworth/lunar/client/lighting/LightingBase2.java
com.moonsworth.lunar.client.lighting	LightingBase_2	BooleanOptionBuilder	abstract builder for boolean options: Codec field35, method10() default false, MarkersType.CHECKBOX, fluent method4(boolean); base of LightingExtension442.Data and LightingExtension443.Data2	com/moonsworth/lunar/client/lighting/LightingBase_2.java
com.moonsworth.lunar.client.lighting	LightingExtension2	CompositeOption	composite LightingExtension over an array of sub-options, delegates every call ("Must have at least one option for OptionCombiner!"); rescued duplicate of config.option.OptionCombiner	com/moonsworth/lunar/client/lighting/LightingExtension2.java
com.moonsworth.lunar.client.lighting	LightingExtension22	SettingsTreeAssembler	settings-tree builder extends LightingExtension2_2 and implements OptionBakerFactory (method2 -> OptionBaker/DevOptionBaker); byte-identical to LightingExtension23 and unused; rescued duplicate of config.option.SettingsTreeBuilder	com/moonsworth/lunar/client/lighting/LightingExtension22.java
com.moonsworth.lunar.client.lighting	LightingExtension23	RootSettingsAssembler	the used root settings-tree builder (framework/nameplate/Nameplate6.method7 does new LightingExtension23(ThreadModuleDump43Extension22::new), then mods register options); rescued duplicate of config.option.RootSettingsBuilder	com/moonsworth/lunar/client/lighting/LightingExtension23.java
com.moonsworth.lunar.client.lighting	LightingExtension3	GuardedOption	delegating option wrapper guarded by a BooleanSupplier: set/reset/load/save are no-ops while the guard is true; rescued duplicate of config.option.ConditionalOption	com/moonsworth/lunar/client/lighting/LightingExtension3.java
com.moonsworth.lunar.client.lighting	LightingExtension4	AbstractOption	abstract base of every option (implements LightingExtension + GuiRewindhandlers2): id, codec, meta traits, JSON load/save/parse with "Option Load/Save/Parse" errors and Apollo broadcast; parent of all typed options and builders return it	com/moonsworth/lunar/client/lighting/LightingExtension4.java
com.moonsworth.lunar.client.lighting	LightingExtension42	AbstractIntegerOption	abstract int-valued option with Codec<Integer>, stored value + default (method7/getValue2/setValue); parent of IntegerOption (LightingExtension422)	com/moonsworth/lunar/client/lighting/LightingExtension42.java
com.moonsworth.lunar.client.lighting	LightingExtension422	IntegerOption	concrete int option: clamps writes into the Nameplate range, value-as-string, integer renderer (Calculator2Iterator317); returned by Lighting.method4	com/moonsworth/lunar/client/lighting/LightingExtension422.java
com.moonsworth.lunar.client.lighting	LightingExtension4222	ColorOption	int color option with chroma/hex/hue/saturation/brightness/alpha provide() JSON and MarkersType.COLOR_PICKER; child options chroma (toggle), chromaSpeed, chromaType; returned by Lighting.method8	com/moonsworth/lunar/client/lighting/LightingExtension4222.java
com.moonsworth.lunar.client.lighting	LightingExtension43	AbstractByteOption	abstract byte-valued option with Codec<Byte>, stored value + default; parent of ByteOption (LightingExtension432)	com/moonsworth/lunar/client/lighting/LightingExtension43.java
com.moonsworth.lunar.client.lighting	LightingExtension432	ByteOption	concrete byte option: clamps writes into the Nameplate range and renders as a slider (Calculator2Iterator317); returned by Lighting.method6	com/moonsworth/lunar/client/lighting/LightingExtension432.java
com.moonsworth.lunar.client.lighting	LightingExtension44	AbstractBooleanOption	abstract boolean-valued option with Codec<Boolean>, stored value + default; parent of CategoryOption (442) and ToggleOption (443)	com/moonsworth/lunar/client/lighting/LightingExtension44.java
com.moonsworth.lunar.client.lighting	LightingExtension442	CategoryOption	boolean group/category option: nested Data uses MarkersType.CATEGORY and method1(...) nests child OptionProviders; reset/isDefault cascade over getChildren(); used to group sound options	com/moonsworth/lunar/client/lighting/LightingExtension442.java
com.moonsworth.lunar.client.lighting	LightingExtension443	ToggleOption	boolean checkbox (MarkersType.CHECKBOX) with a debug wrapper (method5 logs ": update(", ": silentUpdate(", ": silentUpdateNoSave("); the standard mod on/off option; returned by Lighting.method7	com/moonsworth/lunar/client/lighting/LightingExtension443.java
com.moonsworth.lunar.client.lighting	LightingExtension45	AbstractDoubleOption	abstract double-valued option with Codec<Double>, stored value + default; parent of DoubleOption (LightingExtension452)	com/moonsworth/lunar/client/lighting/LightingExtension45.java
com.moonsworth.lunar.client.lighting	LightingExtension452	DoubleOption	concrete double option: clamps to min/max, rounds to step and formats "%.2f", slider renderer; returned by Lighting.method1	com/moonsworth/lunar/client/lighting/LightingExtension452.java
com.moonsworth.lunar.client.lighting	LightingExtension46	AbstractShortOption	abstract short-valued option with Codec<Short>, stored value + default; parent of ShortOption (LightingExtension462)	com/moonsworth/lunar/client/lighting/LightingExtension46.java
com.moonsworth.lunar.client.lighting	LightingExtension462	ShortOption	concrete short option: clamps to min/max and renders as a slider; returned by Lighting.method5	com/moonsworth/lunar/client/lighting/LightingExtension462.java
com.moonsworth.lunar.client.lighting	LightingExtension47	AbstractFloatOption	abstract float-valued option with Codec<Float>, stored value + default; parent of FloatOption (LightingExtension472)	com/moonsworth/lunar/client/lighting/LightingExtension47.java
com.moonsworth.lunar.client.lighting	LightingExtension472	FloatOption	concrete float option: clamps to min/max, rounds to step and formats "%.2f"; "brightnessBoost" and "fullBright" sliders use it; returned by Lighting.method2	com/moonsworth/lunar/client/lighting/LightingExtension472.java
com.moonsworth.lunar.client.lighting	LightingExtension48	AbstractLongOption	abstract long-valued option with Codec<Long>, stored value + default; parent of LongOption (LightingExtension482)	com/moonsworth/lunar/client/lighting/LightingExtension48.java
com.moonsworth.lunar.client.lighting	LightingExtension482	LongOption	concrete long option: clamps to min/max and renders as a slider; returned by Lighting.method3	com/moonsworth/lunar/client/lighting/LightingExtension482.java
com.moonsworth.lunar.client.lighting	LightingExtension49	AbstractValueOption	abstract generic option: stores value + defaultValue for T and implements getDefaultValue/getValue/method3/method4; base of text/label/sound/set/list/button/keybind options	com/moonsworth/lunar/client/lighting/LightingExtension49.java
com.moonsworth.lunar.client.lighting	LightingExtension4910	LabelOption	String SETTING_LABELS option: getName() from a supplier, language path ".labels", MarkersType.CATEGORY with child options; used for option section labels	com/moonsworth/lunar/client/lighting/LightingExtension4910.java
com.moonsworth.lunar.client.lighting	LightingExtension4911	SoundOption	sound dropdown (MarkersType.DROPDOWN): "none"/"file:" values, getFileName(), provide() adds "choices" + child "volume" IntegerOption; used by chime/alert sound settings	com/moonsworth/lunar/client/lighting/LightingExtension4911.java
com.moonsworth.lunar.client.lighting	LightingExtension4912	MultiSelectOption	Set<String> option with available choices (field7), add/remove/contains, change Consumer and display Function, MarkersType.MODIFIABLE_LIST; used for "elements"/waypoint room selects	com/moonsworth/lunar/client/lighting/LightingExtension4912.java
com.moonsworth.lunar.client.lighting	LightingExtension49122	ItemSelectOption	MultiSelectOption over the item registry: static map id -> Itemcounter_2 built from Bridge.method28().method99() (potion/splash/lingering variants), method5(item) membership; used by ItemCounter/ItemDropProtection	com/moonsworth/lunar/client/lighting/LightingExtension49122.java
com.moonsworth.lunar.client.lighting	LightingExtension4913	AbstractKeybindOption	abstract keybind option (MarkersType.KEYBIND): isKeyDown/getKey/isDown, clashesWith set, runnables + boolean consumers, GuiExtension2 Data with "clashesWith" JSON; base of SimpleKeybindOption and ModifierKeybindOption	com/moonsworth/lunar/client/lighting/LightingExtension4913.java
com.moonsworth.lunar.client.lighting	LightingExtension49132	SimpleKeybindOption	single-key keybind option (value BridgeType_8): registers a Lunar key binding (Bridge.method8().method12), "ignoreClashing" flag, category "Lunar Client"; used for custom keystroke keys and various single-key binds	com/moonsworth/lunar/client/lighting/LightingExtension49132.java
com.moonsworth.lunar.client.lighting	LightingExtension49133	ModifierKeybindOption	keybind+modifier option (value KeyBind): isKeyDown checks shift/control/alt, toString "CTRL + K", JSON value/default with shift/control/alt; used as the mod hotkey toggle (e.g. "resetKnockbackStats", "copyCoords")	com/moonsworth/lunar/client/lighting/LightingExtension49133.java
com.moonsworth.lunar.client.lighting	LightingExtension4914	ButtonOption	button option (SETTING_BUTTONS, MarkersType.BUTTON): Runnable action, width, language path ".buttons"; built by Lighting.method14	com/moonsworth/lunar/client/lighting/LightingExtension4914.java
com.moonsworth.lunar.client.lighting	LightingExtension4915	TextOption	String text-field option (MarkersType.TEXT): isEditing flag, max length, key/char filters and edit/change Consumers, Char2ObjectFunction transform; built by Lighting.method12	com/moonsworth/lunar/client/lighting/LightingExtension4915.java
com.moonsworth.lunar.client.lighting	LightingExtension4916	SetOption	generic Set<V> option with method1/method2 add/remove that save on change; nested Data throws LightingException("Value must be set!")	com/moonsworth/lunar/client/lighting/LightingExtension4916.java
