package	old	new	evidence	file
com.moonsworth.lunar.client.lighting	Lighting_2	SettingsTreeMapper	generic interface mapping Map<Option,IN> -> Map<Option,OUT> with Child extraction (method2/3/4); implemented by LightingIterator	com/moonsworth/lunar/client/lighting/Lighting_2.java
com.moonsworth.lunar.client.lighting	Lighting_3	SettingsRegistrant	interface { void method1(RootSettingsBuilder) }; framework values implementing it register their options (Nameplate6.method9)	com/moonsworth/lunar/client/lighting/Lighting_3.java
com.moonsworth.lunar.client.lighting	Lighting_4	OptionTreeNode	interface getChildren() + BooleanSupplier; implemented by SettingsNode and LightingHandler	com/moonsworth/lunar/client/lighting/Lighting_4.java
com.moonsworth.lunar.client.lighting	Lighting_5	SettingsBuilder	settings builder interface: add option/group/label (method2/6/8/10/12/15), list settings (method18); implemented by LightingExtension2_2 and LightingHandler_3	com/moonsworth/lunar/client/lighting/Lighting_5.java
com.moonsworth.lunar.client.lighting	Lighting_7	OptionProvider	interface getId() + build option method1(); static method2 flattens providers to LightingExtension[]; implemented by Option and AbstractOptionBuilder	com/moonsworth/lunar/client/lighting/Lighting_7.java
com.moonsworth.lunar.client.mod.hud	Data2	SubtitlesHudElement	nested AudioSubtitles$Data2 extends MixinCore9; renders subtitle entries (fade, directional < > arrows, notification time)	com/moonsworth/lunar/client/mod/hud/AudioSubtitles.java
com.moonsworth.lunar.client.mod.hud	Data2	BedwarsTeamMember	nested HypixelBedwarsTeamDisplayChild$Data2: team member (name, UUID, isBot) with skin lookup and scoreboard score	com/moonsworth/lunar/client/mod/hud/HypixelBedwarsTeamDisplayChild.java
com.moonsworth.lunar.client.mod.hud	Data2	BedwarsTimersHudElement	nested HypixelBedwarsTimersChildHud$Data2 extends MixinCore9; renders the bedwars timers list (TreeMap<Long,Data>) with icons/names	com/moonsworth/lunar/client/mod/hud/HypixelBedwarsTimersChildHud.java
com.moonsworth.lunar.client.mod.hud	Data2	BedwarsUpgradeRegistry	nested HypixelBedwarsUpgradeDisplayChild$Data2: registry/builder of bedwars upgrades (name->Data, tier maps, add/level lookup)	com/moonsworth/lunar/client/mod/hud/HypixelBedwarsUpgradeDisplayChild.java
com.moonsworth.lunar.client.mod.hud	Data2	HudRectangle	nested ItemCounter$Data2: x/y/width/height bounding rectangle computed from the enabled item elements	com/moonsworth/lunar/client/mod/hud/ItemCounter.java
com.moonsworth.lunar.client.mod.hud	Data2	CropDropCounts	nested SkyblockCropTrackerHud$Data2: @SerializedName cropie/squash/fermento/helianthus counters with addDrop()	com/moonsworth/lunar/client/mod/hud/SkyblockCropTrackerHud.java
com.moonsworth.lunar.client.mod.hud	Data2	FarmingLevelProgress	nested SkyblockFarmingHud$Data2: (levelIndex, remainder) computed by method16 distributing a count over per-tier item counts	com/moonsworth/lunar/client/mod/hud/SkyblockFarmingHud.java
com.moonsworth.lunar.client.mod.hud	Data2	BaitStack	nested SkyblockFishingBaitHud$Data2: bait item stack (BridgeExtension_4 item, id, display name, amount) with decrement/merge	com/moonsworth/lunar/client/mod/hud/SkyblockFishingBaitHud.java
com.moonsworth.lunar.client.mod.hud	Data2	HarvestFeastHudElement	nested SkyblockHarvestFeastTrackerHud$Data2 extends MixinCore8<List<HudLine>>; renders the Harvest Feast crop tracker lines	com/moonsworth/lunar/client/mod/hud/SkyblockHarvestFeastTrackerHud.java
com.moonsworth.lunar.client.mod.hud	Data2	ScathaTrackerHudElement	nested SkyblockScathaTrackerHud$Data2 extends MixinCore9Base; builds the Scatha tracker widget tree (stats, cooldown, reset button)	com/moonsworth/lunar/client/mod/hud/SkyblockScathaTrackerHud.java
com.moonsworth.lunar.client.mod.hud	Data2	ShoppingListItem	nested SkyblockVisitorShoppingListHud$Data2: visitor shopping-list entry (item name, amount)	com/moonsworth/lunar/client/mod/hud/SkyblockVisitorShoppingListHud.java
com.moonsworth.lunar.client.mod.hud	Data2	VisitorTrackerHudElement	nested SkyblockVisitorTrackerHud$Data2 extends MixinCore8<List<HudLine>>; renders visitor totals/accepted/denied/Garden XP	com/moonsworth/lunar/client/mod/hud/SkyblockVisitorTrackerHud.java
com.moonsworth.lunar.client.mod.hud	Data2	WailaRenderContext	nested Waila$Data2: render context (Waila mixin, Gui2Handler, Horsestats12)	com/moonsworth/lunar/client/mod/hud/Waila.java
com.moonsworth.lunar.client.mod.hud	Data3	FarmingValueSample	nested SkyblockFarmingHud$Data3: (double value, long timestamp) sample averaged by method14 and aged out after 10s	com/moonsworth/lunar/client/mod/hud/SkyblockFarmingHud.java
com.moonsworth.lunar.client.mod.hud	Data3	ScathaSessionStats	nested SkyblockScathaTrackerHud$Data3: session counters (rare/epic/legendary pets, streak, worm/scatha/total, sinceLastPet)	com/moonsworth/lunar/client/mod/hud/SkyblockScathaTrackerHud.java
com.moonsworth.lunar.client.mod.hud	Type2	PackTextMode	nested PackDisplay$Type2 enum NONE/FULL/WHITE_ONLY implementing Gui2Extension (pack text display mode)	com/moonsworth/lunar/client/mod/hud/PackDisplay.java
com.moonsworth.lunar.client.mod.hud	Type2	InvincibilityTimerUnit	nested SkyblockInvincibilityHud$Type2 enum SECONDS/TICKS implementing Gui2Extension; id "skyblockInvincibility"+name	com/moonsworth/lunar/client/mod/hud/SkyblockInvincibilityHud.java
com.moonsworth.lunar.client.mod.hud	Type2	TickTimerUnit	nested SkyblockTickTimerHud$Type2 enum SECONDS/TICKS implementing Gui2Extension; id "skyblockTickTimer"+name	com/moonsworth/lunar/client/mod/hud/SkyblockTickTimerHud.java
