package	old	new	evidence	file
com.moonsworth.lunar.client.fps	Fps7Extension15	MolangMathRandom	math.random: Math.random (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension15.java
com.moonsworth.lunar.client.fps	Fps7Extension16	MolangMathRandomInteger	math.random_integer (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension16.java
com.moonsworth.lunar.client.fps	Fps7Extension18	MolangMathAcos	math.acos (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension18.java
com.moonsworth.lunar.client.fps	Fps7Extension19	MolangMathMod	math.mod (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension19.java
com.moonsworth.lunar.client.fps	Fps7Extension20	MolangMathExp	math.exp (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension20.java
com.moonsworth.lunar.client.fps	Fps7Extension21	MolangMathSin	math.sin (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension21.java
com.moonsworth.lunar.client.fps	Fps7Extension22	MolangMathTrunc	math.trunc (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension22.java
com.moonsworth.lunar.client.fps	Fps7Extension23	MolangMathAbs	math.abs (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension23.java
com.moonsworth.lunar.client.fps	Fps7Extension24	MolangMathAsin	math.asin (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension24.java
com.moonsworth.lunar.client.fps	Fps7Extension25	MolangMathCos	math.cos (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension25.java
com.moonsworth.lunar.client.fps	Fps7Extension26	MolangMathMinAngle	math.min_angle (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension26.java
com.moonsworth.lunar.client.fps	Fps7Extension27	MolangMathSinRadians	math.sinradians (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension27.java
com.moonsworth.lunar.client.fps	Fps7Extension28	MolangMathAtan	math.atan (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension28.java
com.moonsworth.lunar.client.fps	Fps7Extension29	MolangMathLerp	math.lerp: Interpolations.lerp (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension29.java
com.moonsworth.lunar.client.fps	Fps7Extension30	MolangMathLerpRotate	math.lerprotate: Interpolations.lerpYaw (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension30.java
com.moonsworth.lunar.client.fps	Fps7Extension31	MolangMathMax	math.max (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension31.java
com.moonsworth.lunar.client.fps	Fps7Extension32	MolangMathPow	math.pow (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension32.java
com.moonsworth.lunar.client.fps	Fps7Extension33	MolangMathDiceRoll	math.dice_roll (see registry)	com/moonsworth/lunar/client/fps/Fps7Extension33.java
