package	old	new	evidence
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes7	CircularFillKeystrokeRenderer	enum CIRCULAR_FILL animation: expanding circle
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes8	CrossCollapseKeystrokeRenderer	enum CROSS_COLLAPSE animation: cross collapses inward
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes9	HorizontalCollapseKeystrokeRenderer	enum HORIZONTAL_COLLAPSE animation: collapses horizontally
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Data2	ItemIdPair	nested Gui4$Data2: material-key + item-id pair, encode() -> "KEY=id", itemId()	com/moonsworth/lunar/client/framework/feature/mod/fishing/gui/Gui4.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui2	SkyblockItemRegistry	static registry of SkyBlock items: ItemsResponse + id->Item / name maps, id/name -> ItemStack
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui2_2	ItemShopPrices	root model of item-shop-prices.json: 7 category maps (bits, farmingEssentials, farmingTools, barnSkins, greenhouseSkins, pests, chocolate)
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui3	SkyblockItemUtil	static SkyBlock item helpers: read skyblock id from NBT, base64 NBT decode, ItemStack from NBT, dye-color item builder
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui3_2	ShopItem	shop entry: id/skyblockId/cost/type/displayName/itemModern/skin/requiredItems
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui4	ItemIdCodec	parses "MATERIAL=item_id" bindings (resource-location + material-key validation), list<->map helpers
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui4_2	ShopPriceLine	rendered shop price row: name + price TextComponents + item icon (SkyblockChocolateShopHelper)
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui5	RequiredItem	required item for a shop entry: id + amount (requiredItems)
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler10	PotionItemValueParser	regex "(?<potion>[\\w ]+) (?<tier>[IVX]+) Potion" -> POTION;NAME;tier
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler11	StarredItemValueParser	leading star glyph U+E068 / STARRED_ prefix -> starred item id
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler2	EnchantedBookItemValueParser	regex "Enchanted Book (name tier)" -> ENCHANTMENT_name_tier
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler3	StarCountItemValueParser	regex "(?<item>.+) (?<stars>star{1,5})" trailing dungeon stars -> delegate to GuiHandler8
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler4	DyeItemValueParser	regex "(?<dyeName>\\w+) Dye" -> DYE_name
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler5	ApiItemValueParser	direct API lookup by display name (api.method2(name).getValue())
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler6	EssenceItemValueParser	regex "(?<essenceType>\\w+) Essence" -> ESSENCE_name
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler7	ShardItemValueParser	regex "(?<shard>.+) Shard" -> SHARD_name
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler8	NamedItemValueParser	exact display-name -> id lookup via SkyblockItemRegistry name map
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiHandler9	ShinyItemValueParser	regex "Shiny (Necron's Handle|Wither ...)" -> id lookup
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui_2	ItemValueParser	parser interface: match(displayName, api) / parse(api) -> ItemValueResponse / cleanup
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui_3	ItemSkin	item skin: id + texture value + signature
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	JsonDeserializerIterator_2	ItemShopPricesDeserializer	Gson JsonDeserializer<ItemShopPrices> for item-shop-prices.json
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Type2	DyeColor	nested Gui3$Type2: 16 dye colors WHITE..BLACK with fromIndex	com/moonsworth/lunar/client/framework/feature/mod/fishing/gui/Gui3.java
